personId,primaryRoleId,age,reputation,offensivePhilosophyId,defensivePhilosophyId,personalityId,recruitingAbility,playerDevelopment,playCalling,leadership,motivation,discipline,adaptability,scouting,nilInfluence,pipelineStrength,ambition,loyalty,contractYears,salary,buyout
person_005357,offensive_coordinator,46,83,Air Raid,4-3,schemer,92,85,79,99,81,89,90,67,92,99,67,62,3,17116816,17463029
person_005358,defensive_coordinator,32,59,Air Raid,Pressure Multiple,detail_oriented,54,71,13,54,50,97,79,61,56,43,47,67,1,22324802,15416380
person_005359,special_teams_coordinator,39,87,Pro Style,Bear Front,detail_oriented,85,86,75,92,80,82,99,81,86,93,48,99,6,18527514,48934612
person_005360,recruiting_coordinator,57,78,RPO Spread,Multiple,detail_oriented,77,84,87,65,98,96,58,80,70,72,74,19,6,36144884,31510054
person_005361,qb_coach,36,65,West Coast,4-2-5,schemer,56,76,66,64,39,75,80,64,73,69,65,79,5,13027647,18097087
person_005362,rb_coach,36,74,Pistol Option,Pressure Multiple,CEO,83,87,73,77,68,58,65,89,51,91,55,59,4,26605569,39406586
person_005363,wr_coach,35,70,Air Raid,4-2-5,hard_nosed,52,90,30,68,76,61,72,73,89,76,76,40,4,31208983,25304295
person_005364,ol_coach,61,63,Power Spread,3-3-5,recruiter,70,53,57,73,67,99,64,50,59,40,35,88,5,17839154,13686515
person_005365,dl_coach,50,61,Pro Style,Bear Front,players_coach,58,66,71,73,38,60,59,73,50,46,72,59,2,22076712,16512583
person_005366,lb_coach,56,66,Spread Option,3-3-5,players_coach,80,62,48,58,64,82,45,59,75,73,84,74,2,5789176,24017746
person_005367,db_coach,60,94,Pistol Option,Pressure Multiple,recruiter,99,88,94,99,95,62,99,93,95,99,69,48,6,25761802,72085403
person_005368,strength_coach,37,84,Pistol Option,3-3-5,CEO,66,99,85,81,96,55,82,84,98,62,62,81,5,29726343,55324598
person_005369,nil_director,45,77,Pro Style,Nickel,schemer,66,83,84,82,60,48,83,94,78,72,76,76,5,32700457,20895944
person_005475,head_coach,68,76,Spread Option,Nickel,hard_nosed,93,80,99,72,35,73,74,82,77,66,84,70,1,8958047,12410800
person_005476,offensive_coordinator,33,73,Pro Style,Multiple,recruiter,79,88,65,71,70,68,52,99,98,74,80,63,4,16204771,25027604
person_005477,defensive_coordinator,51,76,West Coast,4-2-5,recruiter,81,76,66,80,43,78,72,67,63,70,71,45,4,7408966,16642904
person_005478,special_teams_coordinator,58,73,Air Raid,Tite Front,schemer,71,59,87,61,67,56,64,69,80,84,37,65,1,23737690,24098017
person_005479,recruiting_coordinator,44,70,Veer & Shoot,Tite Front,recruiter,69,83,96,68,33,55,49,63,80,65,71,82,2,22795502,11064091
person_005480,qb_coach,37,75,Power Spread,Quarters Match,detail_oriented,79,88,95,92,91,60,62,80,75,70,75,54,1,8639677,45627748
person_005481,rb_coach,34,84,Power Spread,Pressure Multiple,hard_nosed,94,71,83,80,99,69,66,99,84,80,55,37,2,10783456,57891938
person_005482,wr_coach,47,72,Power Spread,3-3-5,recruiter,73,70,88,84,66,71,83,81,72,81,82,52,4,9405515,18528332
person_005483,ol_coach,62,52,Pro Style,Tite Front,players_coach,53,47,56,51,46,78,54,56,45,55,92,99,3,11182315,14202805
person_005484,dl_coach,53,86,Spread Option,Pressure Multiple,recruiter,88,87,78,68,66,57,69,80,84,99,58,76,4,41702959,24849820
person_005485,lb_coach,58,83,Power Run,3-4,hard_nosed,84,89,80,93,83,56,86,97,64,96,58,95,1,30569522,39711503
person_005486,db_coach,40,51,Power Spread,Tite Front,recruiter,48,34,70,36,29,99,28,57,71,71,81,92,1,8435343,22434106
person_005487,strength_coach,55,80,Pro Style,Tite Front,detail_oriented,99,64,72,83,74,54,98,85,73,83,71,54,4,21107370,53443035
person_005488,nil_director,34,81,Power Run,Bear Front,recruiter,68,92,84,92,87,63,82,99,65,93,72,80,6,14781387,34429622
person_005594,head_coach,36,51,Spread Option,4-2-5,players_coach,58,50,24,53,60,61,67,44,37,44,53,67,2,9699900,10851592
person_005595,offensive_coordinator,56,84,Air Raid,Pressure Multiple,players_coach,83,99,75,85,98,66,96,84,71,67,42,47,1,38248729,17677285
person_005596,defensive_coordinator,42,68,Pro Style,Tite Front,players_coach,87,66,49,56,71,73,36,74,89,80,65,37,2,19499351,16246025
person_005597,special_teams_coordinator,50,59,Pro Style,4-3,recruiter,64,85,87,58,82,50,33,76,76,85,46,69,5,18016380,16223579
person_005598,recruiting_coordinator,33,83,Pistol Option,Nickel,schemer,66,87,63,82,76,87,99,70,99,93,53,85,1,13436693,31092493
person_005599,qb_coach,36,62,RPO Spread,Nickel,schemer,69,72,19,78,71,88,47,70,48,73,29,72,4,5289970,9292757
person_005600,rb_coach,57,76,Power Spread,Tite Front,detail_oriented,29,88,68,68,73,82,94,54,99,79,73,78,6,32516508,33066834
person_005601,wr_coach,51,78,Spread Option,Quarters Match,detail_oriented,74,73,98,89,73,60,67,70,70,79,99,33,5,35619982,29549828
person_005602,ol_coach,45,60,Pro Style,Bear Front,schemer,49,52,67,78,60,97,79,64,57,49,55,62,5,13241942,30723359
person_005603,dl_coach,31,53,Pistol Option,Bear Front,players_coach,52,36,42,46,32,74,38,25,47,57,66,55,3,12689221,12939816
person_005604,lb_coach,48,63,Spread Option,Multiple,schemer,63,69,57,65,48,50,73,55,69,60,47,56,1,8858084,16744313
person_005605,db_coach,39,68,Multiple,Pressure Multiple,schemer,65,52,61,59,69,80,59,59,64,64,87,89,4,20458169,38656325
person_005606,strength_coach,58,71,West Coast,Quarters Match,players_coach,68,86,76,69,76,65,86,97,59,68,61,45,2,23236339,27364334
person_005607,nil_director,34,59,Veer & Shoot,4-2-5,detail_oriented,56,56,81,50,66,85,65,57,52,62,90,96,4,10371108,12989209
person_005713,head_coach,34,72,Spread Option,Pressure Multiple,schemer,54,95,77,51,92,89,49,82,83,57,50,99,4,20983581,45677361
person_005714,offensive_coordinator,51,64,Multiple,4-2-5,detail_oriented,54,61,85,56,60,62,69,61,19,72,70,59,5,21017505,19223134
person_005715,defensive_coordinator,52,68,Power Run,3-3-5,recruiter,81,66,78,67,42,79,93,88,53,79,65,48,6,28829139,18095790
person_005716,special_teams_coordinator,40,63,Power Spread,Bear Front,schemer,71,72,68,77,65,68,42,66,56,63,55,71,5,14015838,13633750
person_005717,recruiting_coordinator,44,75,Spread Option,Multiple,hard_nosed,57,86,93,65,88,89,83,75,72,67,46,53,2,34570853,44726953
person_005718,qb_coach,64,56,Multiple,Nickel,recruiter,56,72,72,54,47,67,76,41,64,36,61,82,4,7636637,10635307
person_005719,rb_coach,42,67,Air Raid,3-4,recruiter,61,72,55,77,45,70,41,75,85,73,99,85,3,13684778,10864567
person_005720,wr_coach,51,70,Multiple,3-3-5,CEO,51,62,91,79,79,83,81,70,79,81,86,38,5,25085487,11050555
person_005721,ol_coach,65,71,Veer & Shoot,Pressure Multiple,recruiter,70,62,93,89,70,73,56,90,61,70,76,99,3,13968087,29277305
person_005722,dl_coach,68,83,Power Run,4-3,recruiter,79,86,83,67,98,58,70,99,63,99,74,42,6,32453000,53579897
person_005723,lb_coach,63,71,Spread Option,Bear Front,recruiter,43,57,22,59,64,71,72,82,61,59,72,60,1,7783155,29526703
person_005724,db_coach,37,73,Power Spread,Tite Front,players_coach,79,61,80,78,58,75,76,70,74,86,69,65,6,10912068,25392987
person_005725,strength_coach,51,83,RPO Spread,Bear Front,hard_nosed,86,94,82,96,88,81,87,70,99,82,79,63,2,13566109,35520004
person_005726,nil_director,55,56,RPO Spread,4-2-5,schemer,72,37,65,57,58,41,68,36,56,55,85,40,4,18196942,18176252
person_005832,head_coach,56,81,West Coast,4-3,players_coach,65,76,94,66,99,64,79,70,99,77,42,41,4,34721918,27532373
person_005833,offensive_coordinator,34,80,Air Raid,3-3-5,schemer,67,77,70,76,88,76,40,70,87,80,52,56,6,15521434,37720815
person_005834,defensive_coordinator,67,85,Power Run,Multiple,detail_oriented,86,71,99,99,99,76,99,99,93,77,76,53,1,22478797,42973152
person_005835,special_teams_coordinator,67,62,RPO Spread,Pressure Multiple,players_coach,58,49,76,70,46,68,68,66,39,74,26,76,6,14388559,31872006
person_005836,recruiting_coordinator,59,81,Veer & Shoot,4-3,hard_nosed,99,79,94,96,96,78,90,90,99,85,76,74,5,25914158,15949543
person_005837,qb_coach,51,60,Pro Style,Pressure Multiple,players_coach,68,66,96,57,69,73,65,63,31,46,77,54,2,11980057,25999615
person_005838,rb_coach,61,88,Pistol Option,3-3-5,recruiter,73,99,94,81,99,84,63,92,99,89,46,47,2,22919598,32144404
person_005839,wr_coach,50,99,Spread Option,Multiple,schemer,99,88,99,84,99,75,93,94,92,98,99,69,3,46053053,25534849
person_005840,ol_coach,60,73,RPO Spread,4-2-5,detail_oriented,81,75,72,85,82,79,49,78,80,67,71,44,2,20179211,27813083
person_005841,dl_coach,45,91,Pistol Option,3-3-5,schemer,69,99,81,98,99,83,84,90,89,79,60,73,5,50966775,67508594
person_005842,lb_coach,57,68,Veer & Shoot,Pressure Multiple,players_coach,70,78,80,58,48,78,44,62,58,71,73,27,2,29886301,39960644
person_005843,db_coach,56,75,Veer & Shoot,Pressure Multiple,CEO,70,82,85,76,71,50,75,92,62,88,80,65,5,32064943,24459485
person_005844,strength_coach,44,74,Air Raid,3-3-5,recruiter,81,71,73,63,77,70,77,80,35,89,84,47,5,32590408,33896038
person_005845,nil_director,60,88,Air Raid,Bear Front,players_coach,99,85,96,70,92,58,83,71,99,83,55,63,3,34979322,30721909
person_005951,head_coach,40,71,West Coast,Pressure Multiple,CEO,84,46,98,66,77,54,53,74,81,46,63,98,4,14424399,17140578
person_005952,offensive_coordinator,45,73,Veer & Shoot,Bear Front,CEO,99,75,55,48,89,42,60,79,99,82,46,64,6,17062042,45490806
person_005953,defensive_coordinator,65,73,Air Raid,Nickel,players_coach,84,77,66,58,83,65,88,99,85,80,58,67,6,15837605,21479693
person_005954,special_teams_coordinator,42,66,RPO Spread,Tite Front,hard_nosed,54,50,48,67,49,49,78,77,25,72,64,58,4,13288158,32910482
person_005955,recruiting_coordinator,65,70,West Coast,Multiple,CEO,55,61,77,71,84,77,74,65,56,82,62,67,6,29098678,23084773
person_005956,qb_coach,50,81,Pro Style,Quarters Match,hard_nosed,86,79,86,81,90,55,99,97,75,76,87,58,1,9482376,14541292
person_005957,rb_coach,56,78,Spread Option,Tite Front,detail_oriented,76,75,67,68,75,51,77,95,71,55,44,72,3,15100547,38240667
person_005958,wr_coach,53,72,Spread Option,Quarters Match,hard_nosed,58,74,70,55,52,42,58,66,95,68,45,83,1,30931876,38125885
person_005959,ol_coach,42,74,Multiple,4-2-5,hard_nosed,75,69,64,72,62,82,51,78,99,74,88,44,2,9660001,24861892
person_005960,dl_coach,46,70,Power Spread,Multiple,schemer,62,74,98,61,81,85,61,85,74,50,74,68,1,17671764,23578768
person_005961,lb_coach,33,52,RPO Spread,3-4,CEO,33,63,52,47,58,81,61,57,70,51,99,46,3,7161650,23189089
person_005962,db_coach,41,51,Power Run,Nickel,hard_nosed,48,37,61,52,65,76,43,67,41,44,55,54,2,11408867,5668680
person_005963,strength_coach,38,54,Spread Option,4-2-5,hard_nosed,73,68,47,58,62,69,69,63,46,57,55,52,6,8595154,19888057
person_005964,nil_director,56,86,West Coast,4-3,CEO,72,68,99,94,83,72,89,94,98,99,49,75,4,17875214,20985709
person_006070,head_coach,53,77,RPO Spread,Quarters Match,recruiter,80,96,68,80,73,71,79,90,70,82,38,78,1,36857933,35033272
person_006071,offensive_coordinator,42,92,Spread Option,4-2-5,detail_oriented,91,96,99,91,98,77,80,92,79,79,57,52,3,37406505,35377350
person_006072,defensive_coordinator,43,69,Spread Option,Quarters Match,players_coach,61,74,61,67,68,99,79,65,88,77,71,69,4,21126381,20029813
person_006073,special_teams_coordinator,44,65,Pro Style,Nickel,detail_oriented,81,91,63,64,81,80,74,68,66,52,99,64,5,27052729,15478161
person_006074,recruiting_coordinator,43,90,Veer & Shoot,Pressure Multiple,schemer,77,89,95,94,71,71,99,82,99,80,57,67,2,25191001,27391048
person_006075,qb_coach,51,81,Spread Option,3-4,players_coach,75,99,68,92,85,95,66,69,82,85,56,69,6,37623809,13531199
person_006076,rb_coach,62,99,Power Run,Multiple,schemer,98,92,99,99,97,69,98,82,99,99,62,48,2,54697332,38235831
person_006077,wr_coach,32,78,Pistol Option,Tite Front,recruiter,67,69,61,62,88,36,64,81,79,66,54,65,2,29896708,41908588
person_006078,ol_coach,66,81,RPO Spread,Multiple,players_coach,78,77,99,96,70,75,89,82,85,82,57,99,3,23732716,19439854
person_006079,dl_coach,66,82,Veer & Shoot,Tite Front,detail_oriented,99,81,97,88,99,83,71,95,80,75,63,51,4,16938374,55584322
person_006080,lb_coach,61,91,Pistol Option,3-4,schemer,97,95,92,99,90,65,90,84,99,95,99,93,2,12361102,41743797
person_006081,db_coach,56,83,Pistol Option,Multiple,players_coach,88,99,66,82,81,50,79,99,78,61,74,70,5,32349128,55060870
person_006082,strength_coach,35,91,Pistol Option,3-4,CEO,99,79,76,90,92,59,99,74,65,99,79,47,2,32966887,45020094
person_006083,nil_director,50,80,Power Run,3-3-5,players_coach,78,67,70,96,78,79,83,84,99,62,65,59,3,37199813,41738675
person_006189,head_coach,62,71,Power Run,Tite Front,hard_nosed,72,63,96,64,87,84,91,58,91,72,70,69,6,30227055,22665771
person_006190,offensive_coordinator,52,35,Multiple,4-2-5,hard_nosed,36,47,41,36,32,90,42,40,13,45,86,67,4,1696409,8579933
person_006191,defensive_coordinator,52,68,Air Raid,Nickel,hard_nosed,47,51,77,70,70,83,59,63,59,66,64,88,5,6567660,17507070
person_006192,special_teams_coordinator,40,78,West Coast,Pressure Multiple,schemer,77,82,79,80,98,58,75,77,62,73,81,87,4,35944352,52314621
person_006193,recruiting_coordinator,34,65,Air Raid,Nickel,CEO,55,91,75,62,69,62,60,87,48,81,46,66,2,21880957,9245155
person_006194,qb_coach,35,52,RPO Spread,3-3-5,recruiter,64,26,43,47,31,76,66,46,50,72,58,64,4,7882244,7333242
person_006195,rb_coach,62,56,RPO Spread,Nickel,recruiter,47,48,50,55,55,66,47,49,36,51,74,60,2,8352260,9150356
person_006196,wr_coach,38,54,Power Spread,Tite Front,recruiter,43,73,54,64,29,72,41,72,43,43,84,71,4,6185568,22681990
person_006197,ol_coach,66,46,Pro Style,Quarters Match,players_coach,59,53,68,44,42,42,29,28,52,58,43,59,6,12343967,6537627
person_006198,dl_coach,48,50,West Coast,Pressure Multiple,hard_nosed,48,36,71,42,39,63,37,61,54,57,70,91,6,8572760,12805407
person_006199,lb_coach,61,48,RPO Spread,Pressure Multiple,schemer,48,42,52,47,74,61,47,51,53,54,56,89,1,4686954,11398061
person_006200,db_coach,65,65,Air Raid,Bear Front,detail_oriented,74,70,51,68,57,38,80,48,66,69,98,44,1,15704331,28295666
person_006201,strength_coach,65,66,Power Run,Pressure Multiple,CEO,64,81,59,78,71,80,88,73,69,70,99,97,3,26687718,27215166
person_006202,nil_director,55,64,West Coast,Quarters Match,recruiter,51,36,47,61,71,87,66,76,50,61,93,85,3,5487164,25605274
person_006308,head_coach,55,47,West Coast,3-4,detail_oriented,57,60,28,36,44,58,39,55,34,47,85,71,4,6129504,16330639
person_006309,offensive_coordinator,58,86,Pro Style,Quarters Match,schemer,70,88,86,83,60,69,87,83,83,99,91,79,6,37554102,35948439
person_006310,defensive_coordinator,38,68,Air Raid,Quarters Match,schemer,72,72,54,73,64,91,87,59,56,74,60,74,3,7329092,12839564
person_006311,special_teams_coordinator,30,76,West Coast,Tite Front,players_coach,79,63,85,92,58,76,67,69,93,77,46,63,4,12412740,40690517
person_006312,recruiting_coordinator,67,54,Pistol Option,Pressure Multiple,hard_nosed,42,59,75,64,70,73,58,55,38,60,49,45,1,7586964,13214900
person_006313,qb_coach,30,61,Air Raid,Pressure Multiple,CEO,57,67,86,67,78,54,76,52,65,74,65,75,5,19849895,33053341
person_006314,rb_coach,62,92,Air Raid,Nickel,hard_nosed,71,95,93,98,96,66,96,72,92,99,43,69,4,47721876,39339757
person_006315,wr_coach,36,99,Spread Option,Multiple,players_coach,94,99,99,97,99,93,99,96,99,91,93,66,3,21754082,55865625
person_006316,ol_coach,43,90,Power Spread,3-4,CEO,99,99,83,88,99,85,99,88,97,93,51,39,2,33575466,65410203
person_006317,dl_coach,49,64,Pistol Option,Bear Front,hard_nosed,53,71,75,74,74,57,38,56,50,65,69,65,4,22079488,25762301
person_006318,lb_coach,58,85,Multiple,4-2-5,detail_oriented,75,93,59,98,83,43,84,94,68,79,78,54,3,39955166,35414539
person_006319,db_coach,43,58,Spread Option,Quarters Match,detail_oriented,66,63,70,44,73,71,60,52,75,61,66,59,4,18618386,27851243
person_006320,strength_coach,34,69,West Coast,Tite Front,schemer,73,48,71,60,65,77,70,65,67,99,65,61,6,25269937,41838651
person_006321,nil_director,50,84,RPO Spread,Tite Front,CEO,74,99,60,78,70,69,78,96,99,63,65,51,2,40878161,18436157
person_006427,head_coach,56,91,Veer & Shoot,Nickel,hard_nosed,89,92,84,94,99,67,94,99,87,96,66,72,1,28308138,32765104
person_006428,offensive_coordinator,52,82,Pro Style,Multiple,schemer,98,69,86,56,79,63,99,94,99,94,59,37,2,28394768,19163635
person_006429,defensive_coordinator,66,92,West Coast,Multiple,recruiter,99,82,78,91,95,59,77,99,99,86,71,69,5,45516827,60809403
person_006430,special_teams_coordinator,53,72,Power Spread,Tite Front,hard_nosed,75,76,84,65,65,73,61,95,89,63,39,50,4,12659326,31027311
person_006431,recruiting_coordinator,38,79,Multiple,4-2-5,schemer,95,72,99,70,86,56,86,76,86,70,64,99,3,27102921,23093501
person_006432,qb_coach,64,86,Pistol Option,3-3-5,hard_nosed,89,87,84,89,99,65,99,99,73,99,84,60,1,17520086,48111277
person_006433,rb_coach,67,95,Multiple,Pressure Multiple,hard_nosed,95,93,99,85,99,64,99,97,99,99,60,52,3,32414112,68155195
person_006434,wr_coach,31,87,Multiple,Nickel,players_coach,99,75,89,92,52,65,93,82,74,97,76,69,2,17873227,42475358
person_006435,ol_coach,68,82,Veer & Shoot,Multiple,hard_nosed,92,90,93,81,72,40,80,71,85,90,70,78,6,16746707,19836629
person_006436,dl_coach,63,89,Veer & Shoot,3-4,players_coach,82,93,99,98,99,64,99,93,90,75,78,57,3,41811101,61894591
person_006437,lb_coach,62,99,Spread Option,Quarters Match,players_coach,99,83,97,92,96,52,64,90,93,84,59,72,2,25333746,68471890
person_006438,db_coach,47,83,Veer & Shoot,Nickel,players_coach,74,73,73,84,94,69,78,70,75,84,59,90,5,35943740,56078987
person_006439,strength_coach,33,99,Air Raid,4-2-5,recruiter,97,86,82,99,85,32,86,99,99,95,72,58,1,59456936,58611063
person_006440,nil_director,58,87,Veer & Shoot,Nickel,CEO,65,99,80,78,97,56,87,99,99,91,77,45,6,19502598,49173590
person_006546,head_coach,65,96,West Coast,4-2-5,CEO,86,92,89,80,92,53,90,99,99,99,88,76,2,39913318,70762213
person_006547,offensive_coordinator,42,90,Multiple,Tite Front,players_coach,92,87,99,91,99,29,99,95,98,93,82,66,1,38436214,35813072
person_006548,defensive_coordinator,32,90,Spread Option,3-3-5,detail_oriented,80,81,99,96,78,88,89,92,74,86,99,84,1,50812921,66684413
person_006549,special_teams_coordinator,52,99,Pro Style,Nickel,CEO,84,99,97,96,97,68,95,90,93,99,33,75,6,36323960,83260143
person_006550,recruiting_coordinator,40,99,Power Run,Bear Front,schemer,99,94,93,92,90,99,99,91,77,99,81,41,4,38671198,26049598
person_006551,qb_coach,53,81,Power Run,3-3-5,schemer,99,69,94,76,87,84,49,97,76,98,57,69,6,41188482,57601279
person_006552,rb_coach,50,72,Multiple,4-3,hard_nosed,88,58,63,65,68,59,73,76,74,72,83,66,4,11187158,34139792
person_006553,wr_coach,43,70,RPO Spread,4-2-5,recruiter,83,74,78,79,53,60,61,65,89,65,35,99,1,11802107,30484994
person_006554,ol_coach,36,99,Veer & Shoot,Pressure Multiple,hard_nosed,98,95,99,95,86,61,99,75,99,99,43,91,6,30342956,62349167
person_006555,dl_coach,46,89,West Coast,Multiple,detail_oriented,84,99,88,75,88,60,70,88,99,89,70,98,4,28479924,45712121
person_006556,lb_coach,47,92,Multiple,3-4,recruiter,80,99,99,79,97,79,99,95,99,88,44,58,5,40729294,70298101
person_006557,db_coach,39,83,West Coast,Pressure Multiple,recruiter,70,68,62,74,80,68,79,65,97,67,67,81,6,27532305,27540535
person_006558,strength_coach,57,93,Power Run,Multiple,detail_oriented,94,92,86,86,79,68,86,96,67,99,99,80,3,31711518,48439005
person_006559,nil_director,61,99,Multiple,Nickel,players_coach,94,91,95,79,99,72,99,99,99,98,62,86,5,55258738,78147398
person_006665,head_coach,31,66,Multiple,3-4,detail_oriented,66,59,59,57,67,89,57,73,30,65,84,65,5,22761701,29344664
person_006666,offensive_coordinator,58,70,Power Spread,Bear Front,schemer,59,99,61,83,51,80,49,75,79,94,60,55,6,22058780,25937933
person_006667,defensive_coordinator,35,64,RPO Spread,3-4,CEO,69,56,76,70,67,86,61,77,87,61,92,76,3,7559584,11331807
person_006668,special_teams_coordinator,47,71,Spread Option,3-4,CEO,70,65,94,69,56,60,74,81,98,59,72,59,6,26460702,26526884
person_006669,recruiting_coordinator,65,83,Spread Option,Multiple,recruiter,54,86,89,82,86,70,92,55,90,86,81,60,6,31866568,20256681
person_006670,qb_coach,66,75,Spread Option,Pressure Multiple,players_coach,75,88,76,95,68,55,75,68,68,85,65,28,6,27837765,35902512
person_006671,rb_coach,57,76,Veer & Shoot,Pressure Multiple,hard_nosed,84,60,69,86,63,66,79,66,60,77,75,56,4,14375398,40055171
person_006672,wr_coach,61,76,Pro Style,3-3-5,recruiter,89,70,89,73,61,55,80,86,93,77,59,99,1,20804063,41479782
person_006673,ol_coach,61,83,Power Spread,3-3-5,hard_nosed,88,83,92,80,79,94,89,75,97,84,77,99,4,25104032,42913026
person_006674,dl_coach,34,50,Veer & Shoot,Tite Front,schemer,44,43,59,62,51,64,35,69,35,65,48,35,4,8257239,22439651
person_006675,lb_coach,54,80,West Coast,3-4,CEO,74,71,52,83,86,65,78,90,46,87,77,89,5,39499923,30285668
person_006676,db_coach,46,53,Pro Style,Multiple,players_coach,49,50,49,48,40,87,61,44,70,55,73,40,4,11533893,19605247
person_006677,strength_coach,56,80,Power Spread,3-4,players_coach,79,94,70,80,56,56,99,69,61,71,60,65,1,36412652,25495610
person_006678,nil_director,57,99,West Coast,4-2-5,players_coach,99,99,99,97,92,63,95,97,99,72,78,72,3,21685408,49861500
