overall,currentAbility,potentialAbility,speed,acceleration,strength,agility,stamina,injuryResistance,leadership,workEthic,discipline,footballIQ,consistency,clutch,ballSecurity,morale,confidence,armStrength,shortAccuracy,intermediateAccuracy,deepAccuracy,timing,anticipation,pocketMovement,pressureResponse,preSnapId,postSnapProcessing,rpoRead,optionMesh,progressionDiscipline,scrambleInstinct,vision,burst,contactBalance,patience,oneCutAbility,gapDiscipline,receiving,passProtection,release,routeRunning,leverageUnderstanding,hands,contestedCatch,yac,blocking,optionRouteIntelligence,verticalSpeed,spacingDiscipline,redZoneFeel,runBlockPower,zoneFootwork,comboTiming,reachBlock,pullAbility,passSet,anchor,blitzPickup,stuntRecognition,communication,penaltyDiscipline,getOff,bend,handUsage,gapDisciplineDefense,blockDestruction,passRushPlan,containDiscipline,motor,runFitStrength,runFit,blockShed,pursuitAngle,tackling,zoneDrop,manCoverage,blitzTiming,playRecognition,eyeDiscipline,rpoDiscipline,zoneCoverage,matchCoverage,press,offTechnique,ballSkills,runSupport,routeRecognition,recoverySpeed,kickPower,kickAccuracy,puntPower,puntAccuracy,longSnapping,returnVision,personId,seasonYear,position
82,84,85,69,80,55,83,79,79,72,70,62,87,72,72,77,76,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,72,0,0,0,0,person_005108,2026,K
71,63,76,57,63,64,83,52,76,64,66,82,62,80,73,80,65,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,61,0,0,person_005109,2026,P
86,82,91,84,90,85,88,79,93,99,48,76,93,56,78,74,65,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,76,0,0,person_005110,2026,P
91,90,98,89,91,79,95,78,70,81,65,78,99,71,85,79,63,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,person_005111,2026,LS
60,66,66,77,47,51,55,50,75,84,69,69,71,69,69,43,59,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,54,43,60,69,47,68,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,person_005112,2026,ATH
90,91,99,80,92,85,87,78,78,86,41,86,68,80,63,65,89,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,79,71,87,89,94,88,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,person_005113,2026,ATH
83,80,99,99,96,82,76,89,78,75,80,45,82,73,48,85,39,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,89,77,79,85,90,76,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,person_005114,2026,ATH
70,79,74,53,84,70,99,70,74,71,44,47,96,54,77,66,60,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,87,61,81,84,80,79,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,person_005115,2026,ATH
89,81,92,77,78,88,89,84,71,82,56,82,98,69,81,85,81,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,75,77,79,99,83,93,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,person_005116,2026,ATH
64,63,72,78,60,39,50,56,74,51,99,87,66,71,75,93,85,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,62,80,72,57,65,71,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,person_005117,2026,ATH
92,85,99,99,89,84,86,88,70,89,47,55,91,81,73,67,69,70,82,99,90,74,77,92,82,76,79,77,81,95,89,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005132,2026,QB
68,72,83,61,73,55,77,91,76,60,81,44,63,49,70,64,62,69,55,81,93,61,85,87,56,70,67,55,74,72,64,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005133,2026,QB
51,57,56,59,47,61,31,49,43,50,44,41,60,54,77,38,71,71,31,58,50,60,54,53,46,56,56,48,44,54,60,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005134,2026,QB
77,80,84,89,72,68,82,77,72,64,72,59,77,87,71,87,58,66,85,93,89,79,92,74,80,63,83,83,85,82,80,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005135,2026,QB
62,58,66,47,55,52,61,58,62,51,84,84,58,55,86,39,77,62,50,71,44,64,45,84,56,71,54,45,47,56,64,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005136,2026,QB
89,98,99,97,76,75,99,66,78,83,40,60,80,55,69,99,42,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,79,98,89,87,89,86,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,person_005137,2026,RB
67,74,81,64,88,84,55,56,72,76,67,66,64,82,79,81,80,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,46,70,73,59,65,70,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,person_005138,2026,RB
66,70,78,99,81,86,66,66,69,91,65,56,69,57,71,70,99,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,64,67,61,83,61,99,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,person_005139,2026,RB
78,78,99,82,65,94,89,93,77,80,38,71,74,69,48,96,84,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,87,61,94,77,92,81,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,person_005140,2026,RB
65,53,70,71,65,69,48,52,68,75,72,99,59,46,61,60,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,65,42,61,47,58,65,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,person_005141,2026,RB
66,65,81,64,52,56,50,64,94,50,83,54,74,74,64,50,46,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,62,62,61,74,62,37,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,person_005142,2026,RB
56,54,76,54,54,85,55,70,89,69,76,84,63,47,54,79,47,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,51,51,66,67,57,56,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,person_005143,2026,RB
62,53,70,53,53,55,67,54,68,24,87,59,60,52,69,30,86,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,47,53,42,59,68,68,48,57,73,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005144,2026,WR
64,63,72,68,76,62,85,78,99,67,82,95,53,51,78,63,94,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,80,75,74,64,77,65,71,45,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005145,2026,WR
79,81,84,65,93,72,62,85,62,80,90,76,73,68,89,81,91,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,92,76,79,77,93,60,76,73,61,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005146,2026,WR
58,63,67,43,47,65,34,64,75,75,84,66,44,53,54,55,50,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,61,57,47,59,46,48,50,63,57,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005147,2026,WR
79,81,91,87,99,84,71,70,90,84,69,76,71,66,74,99,71,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,77,73,74,76,72,78,99,73,85,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005148,2026,WR
77,73,83,95,81,79,44,71,63,88,70,95,61,71,92,96,70,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,81,69,84,40,83,80,86,72,66,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005149,2026,WR
87,92,99,93,87,89,92,92,72,99,90,60,85,72,64,87,47,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,95,72,88,99,76,69,87,82,89,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005150,2026,WR
76,78,82,87,99,70,84,74,83,68,79,58,85,77,84,75,68,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,73,82,78,70,78,93,76,76,99,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005151,2026,WR
71,71,86,84,68,60,89,79,62,57,83,62,78,64,72,76,72,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,76,77,65,59,70,82,83,92,81,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005152,2026,WR
77,78,80,69,77,75,69,88,72,83,56,64,86,75,80,60,70,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,63,99,59,85,86,99,94,69,83,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005153,2026,WR
59,62,79,62,55,64,72,46,67,72,99,85,99,78,73,64,59,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,63,73,70,58,60,77,85,62,44,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005154,2026,WR
81,75,84,85,68,85,73,81,67,64,82,57,79,47,63,80,84,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,90,82,78,67,62,77,71,88,65,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005155,2026,WR
68,66,74,71,83,73,58,70,60,46,53,74,80,74,49,61,88,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,48,57,61,61,70,79,71,63,58,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005156,2026,WR
70,64,84,61,77,66,53,68,51,70,60,72,61,81,91,71,89,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,73,82,71,88,56,62,58,86,71,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005157,2026,WR
75,72,81,90,83,77,64,90,73,56,64,69,83,84,65,51,67,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,75,82,66,61,69,43,68,67,85,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005158,2026,TE
75,79,82,85,85,81,82,64,75,72,65,69,57,66,47,80,50,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,82,63,81,54,83,71,82,69,49,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005159,2026,TE
69,61,79,79,45,67,52,54,74,65,81,55,63,73,47,55,36,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,60,56,55,60,54,58,65,59,41,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005160,2026,TE
67,66,73,77,67,81,80,86,73,85,77,84,41,58,33,59,67,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,65,69,48,75,62,87,74,82,67,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005161,2026,TE
74,71,76,69,44,74,66,59,66,83,68,55,68,70,69,44,43,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,67,61,73,92,55,61,96,73,69,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005162,2026,TE
98,99,99,80,93,99,99,94,78,93,70,61,93,79,72,92,63,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,99,99,98,99,97,86,98,99,90,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005163,2026,TE
53,53,50,44,42,61,58,69,48,55,88,88,60,70,58,53,82,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,57,69,48,48,53,57,54,67,35,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005164,2026,OL
62,70,81,54,94,76,74,66,71,59,80,69,68,78,70,64,58,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,71,56,66,44,70,66,62,61,84,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005165,2026,OL
78,69,84,68,97,88,65,71,68,94,64,64,72,75,47,72,72,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,73,84,77,75,64,82,64,68,62,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005166,2026,OL
84,80,89,96,81,94,83,87,66,77,90,89,90,85,58,76,61,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,99,75,85,86,78,90,75,83,98,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005167,2026,OL
69,72,72,75,99,63,84,66,92,52,62,75,83,59,68,68,55,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,73,60,65,74,63,85,67,74,48,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005168,2026,OL
67,67,80,71,85,68,52,60,88,86,91,39,63,99,59,58,31,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,71,76,67,74,72,79,60,77,77,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005169,2026,OL
67,57,72,77,59,77,62,64,51,54,51,39,69,64,68,69,34,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,71,71,69,49,50,68,80,57,54,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005170,2026,OL
78,82,85,79,91,89,77,77,64,74,88,88,67,40,99,71,82,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,83,89,65,89,99,72,84,89,84,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005171,2026,OL
54,45,61,53,44,53,49,51,59,38,75,98,68,74,80,48,64,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,70,51,57,49,62,43,62,45,51,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005172,2026,OL
86,85,90,80,76,70,96,67,99,98,78,48,89,81,75,82,74,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,98,83,89,78,88,98,74,78,88,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005173,2026,OL
67,71,77,57,63,71,46,61,59,71,63,84,68,61,40,87,88,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,82,74,77,93,75,70,82,54,60,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005174,2026,OL
63,64,64,57,50,62,60,55,69,68,90,49,78,61,50,48,45,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,62,66,65,69,61,58,50,53,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005175,2026,OL
77,83,79,71,58,94,79,71,65,92,98,69,93,71,61,62,61,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,52,94,76,76,90,82,99,77,56,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005176,2026,OL
63,61,71,59,64,53,56,63,80,76,96,87,80,62,77,74,82,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,56,71,78,51,54,62,69,49,58,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005177,2026,OL
73,72,87,99,77,86,86,80,63,99,95,81,75,77,97,86,53,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,97,86,56,63,94,82,99,81,68,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005178,2026,OL
69,73,73,71,51,43,51,71,80,77,65,64,87,47,84,39,54,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,66,83,45,66,83,71,63,67,50,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005179,2026,OL
65,64,84,49,81,75,87,67,57,63,74,60,72,70,67,50,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,67,57,64,80,46,72,67,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005180,2026,OL
71,69,92,51,86,71,77,65,80,79,62,57,92,90,73,88,76,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,84,87,64,75,71,76,78,73,79,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005181,2026,OL
89,92,99,99,97,99,92,75,60,56,58,51,60,38,41,99,81,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,83,93,85,87,89,99,83,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005182,2026,DL
67,61,74,62,70,84,53,71,74,71,83,90,68,74,75,62,61,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,56,69,77,64,61,75,65,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005183,2026,DL
77,69,84,70,84,79,63,70,97,89,48,84,50,95,62,67,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,74,81,81,69,70,65,57,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005184,2026,DL
60,67,70,68,79,68,83,68,87,66,57,39,69,69,57,59,60,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,51,65,71,52,70,67,83,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005185,2026,DL
68,56,66,71,64,89,71,54,53,72,62,66,76,62,77,54,57,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,75,53,64,60,65,69,67,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005186,2026,DL
86,76,95,91,67,99,66,94,84,99,68,44,99,60,52,71,73,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,56,95,69,63,51,77,84,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,person_005187,2026,DL
