personId,primaryPosition,secondaryPosition,jerseyNumber,heightInches,weightPounds,classYear,eligibilityYearsRemaining,redshirtStatus,transferStatus,depthChartRole,captainStatus,schemeFit,developmentSpeed,playingTimeExpectation,academicStanding
person_004221,OL,,82,76,326,JR,4,available,none,starter,False,78,52,star,68
person_004222,OL,,56,77,306,JR,4,available,none,developmental,False,87,65,starter,77
person_004223,OL,,79,80,303,RS SR,1,redshirted,none,starter,False,96,73,rotation,92
person_004224,OL,,85,78,301,SO,2,available,none,backup,False,78,71,developmental,53
person_004225,OL,,67,79,296,RS FR,3,redshirted,none,rotation,False,66,63,star,73
person_004226,OL,,28,79,310,RS FR,2,redshirted,none,developmental,False,81,70,star,55
person_004227,OL,,57,79,297,RS SO,1,redshirted,none,developmental,False,90,67,star,57
person_004228,OL,,36,79,320,RS JR,3,redshirted,none,backup,False,91,77,starter,74
person_004229,OL,,27,79,291,JR,1,available,none,backup,False,61,99,starter,68
person_004230,DL,,75,76,323,FR,1,available,none,rotation,True,62,84,rotation,63
person_004231,DL,,93,78,284,SO,4,available,none,backup,False,93,57,rotation,63
person_004232,DL,,50,74,305,RS SR,2,redshirted,none,developmental,False,52,47,starter,52
person_004233,DL,,15,75,307,RS JR,3,redshirted,none,backup,False,74,60,special teams,87
person_004234,DL,,44,78,283,SO,3,available,none,backup,False,80,23,developmental,61
person_004235,DL,,50,73,295,SO,3,available,none,backup,False,67,57,starter,72
person_004236,DL,,32,76,315,FR,4,available,none,starter,False,48,99,star,68
person_004237,DL,,37,78,323,SO,4,available,none,backup,False,73,72,starter,91
person_004238,DL,,34,74,270,FR,3,available,none,developmental,False,79,58,developmental,56
person_004239,DL,,56,75,321,RS SR,4,redshirted,none,backup,False,92,76,starter,74
person_004240,EDGE,,96,77,251,RS JR,1,redshirted,none,developmental,False,99,30,star,48
person_004241,EDGE,,18,78,254,RS SO,2,redshirted,none,starter,False,65,81,starter,81
person_004242,EDGE,,19,75,240,JR,1,available,none,starter,False,89,26,rotation,65
person_004243,EDGE,,80,78,255,RS FR,3,redshirted,none,starter,False,57,39,developmental,51
person_004244,EDGE,,38,77,271,RS SO,2,redshirted,none,backup,False,70,69,starter,71
person_004245,EDGE,,98,79,276,FR,1,available,none,developmental,False,88,55,developmental,96
person_004246,EDGE,,0,76,266,FR,4,available,none,starter,False,68,62,star,67
person_004247,LB,,58,74,216,RS SO,1,redshirted,none,backup,False,79,91,rotation,81
person_004248,LB,,75,73,231,RS SR,1,redshirted,none,developmental,False,85,99,starter,88
person_004249,LB,,50,73,223,SR,4,available,none,starter,False,99,66,star,47
person_004250,LB,,88,72,231,JR,1,available,none,backup,False,65,94,developmental,67
person_004251,LB,,98,77,246,RS FR,3,redshirted,none,backup,False,40,39,special teams,74
person_004252,LB,,14,72,227,RS SO,1,redshirted,none,developmental,False,85,71,starter,60
person_004253,LB,,55,73,240,FR,4,available,none,backup,False,64,19,special teams,66
person_004254,LB,,14,74,246,RS FR,2,redshirted,none,developmental,False,76,94,rotation,64
person_004255,LB,,73,74,227,JR,1,available,none,rotation,False,88,43,special teams,78
person_004256,LB,,64,72,225,SR,3,available,none,rotation,False,99,45,star,79
person_004257,LB,,8,72,224,SR,3,available,none,backup,False,81,91,developmental,72
person_004258,CB,,78,74,189,RS SO,4,redshirted,none,rotation,False,99,45,starter,53
person_004259,CB,,49,73,195,SO,1,available,none,backup,False,73,57,starter,65
person_004260,CB,,96,68,190,RS SR,3,redshirted,none,backup,False,74,43,rotation,72
person_004261,CB,,22,71,192,FR,2,available,none,starter,False,88,91,special teams,56
person_004262,CB,,57,69,188,FR,3,available,none,backup,False,74,66,rotation,95
person_004263,CB,,64,69,175,FR,1,available,none,backup,False,54,96,special teams,68
person_004264,CB,,57,74,197,RS SR,3,redshirted,none,rotation,False,78,47,special teams,55
person_004265,CB,,24,73,187,SR,3,available,none,starter,False,72,34,rotation,67
person_004266,CB,,77,68,173,RS FR,3,redshirted,none,starter,False,71,86,starter,76
person_004267,S,,4,73,213,SR,4,available,none,backup,False,99,85,starter,70
person_004268,S,,79,74,204,FR,3,available,none,backup,False,96,61,star,74
person_004269,S,,74,71,206,SR,2,available,none,developmental,False,83,65,special teams,56
person_004270,S,,40,72,195,JR,2,available,none,rotation,False,72,64,starter,79
person_004271,S,,96,75,187,JR,1,available,none,developmental,True,69,58,rotation,77
person_004272,S,,32,70,201,RS SR,3,redshirted,none,rotation,False,93,66,star,40
person_004273,S,,13,70,219,RS JR,3,redshirted,none,developmental,False,76,71,special teams,62
person_004274,K,,28,73,206,RS SR,2,redshirted,none,backup,False,78,55,star,99
person_004275,K,,8,71,196,FR,3,available,none,backup,False,50,82,special teams,65
person_004276,P,,30,74,193,RS JR,4,redshirted,none,developmental,False,71,47,developmental,72
person_004277,P,,3,75,194,SO,3,available,none,starter,False,71,29,starter,49
person_004278,LS,,51,73,220,RS SR,3,redshirted,none,developmental,False,86,75,starter,75
person_004279,ATH,DB,36,74,185,RS JR,1,redshirted,none,rotation,False,79,41,rotation,86
person_004280,ATH,DB,64,74,207,RS FR,4,redshirted,none,developmental,False,96,78,rotation,93
person_004281,ATH,LB,57,75,235,RS JR,1,redshirted,none,starter,False,89,99,starter,60
person_004282,ATH,WR,92,76,233,RS FR,3,redshirted,none,starter,False,68,75,star,78
person_004283,ATH,RB,52,73,235,RS SO,1,redshirted,none,starter,False,61,80,star,77
person_004284,ATH,DB,93,76,198,RS SR,3,redshirted,none,developmental,False,83,59,starter,78
person_004299,QB,,55,78,223,RS SR,1,redshirted,none,starter,False,73,45,starter,66
person_004300,QB,,49,75,204,RS FR,4,redshirted,none,starter,False,65,71,starter,52
person_004301,QB,,57,72,224,FR,3,available,none,starter,False,57,87,star,69
person_004302,QB,,73,78,199,RS FR,1,redshirted,none,starter,False,98,47,rotation,64
person_004303,QB,,93,76,234,RS FR,4,redshirted,none,starter,False,60,92,star,75
person_004304,RB,,3,71,190,RS JR,1,redshirted,none,starter,False,69,44,developmental,48
person_004305,RB,,74,74,201,FR,1,available,none,starter,True,76,89,special teams,79
person_004306,RB,,65,70,225,RS JR,4,redshirted,none,starter,False,66,45,developmental,76
person_004307,RB,,41,69,208,SR,4,available,none,starter,False,64,42,starter,78
person_004308,RB,,78,69,217,RS JR,2,redshirted,none,starter,False,66,69,developmental,70
person_004309,RB,,96,69,190,RS FR,3,redshirted,none,starter,False,55,68,starter,40
person_004310,RB,,48,74,228,SR,3,available,none,starter,False,99,75,rotation,68
person_004311,WR,,71,74,174,FR,3,available,none,starter,False,71,71,developmental,77
person_004312,WR,,81,68,206,RS FR,2,redshirted,none,starter,False,63,47,starter,87
person_004313,WR,,43,75,178,RS SR,2,redshirted,none,starter,False,99,95,special teams,84
person_004314,WR,,82,70,206,RS JR,4,redshirted,none,starter,False,92,68,rotation,40
person_004315,WR,,12,71,178,RS FR,2,redshirted,none,starter,False,43,80,star,99
person_004316,WR,,28,76,208,FR,4,available,none,starter,True,81,68,developmental,61
person_004317,WR,,47,68,171,SO,4,available,none,starter,False,84,36,developmental,60
person_004318,WR,,50,70,199,SO,1,available,none,starter,False,49,51,rotation,65
person_004319,WR,,16,72,214,SO,4,available,none,starter,False,99,50,rotation,74
person_004320,WR,,18,69,216,RS FR,2,redshirted,none,starter,False,92,56,developmental,84
person_004321,WR,,12,72,178,RS SO,4,redshirted,none,starter,False,68,79,special teams,80
person_004322,WR,,38,77,173,RS FR,4,redshirted,none,backup,False,73,64,starter,80
person_004323,WR,,48,69,214,SO,4,available,none,developmental,False,63,34,starter,96
person_004324,WR,,57,70,209,FR,4,available,none,starter,False,98,67,rotation,59
person_004325,TE,,20,77,234,RS FR,1,redshirted,none,starter,False,84,93,starter,91
person_004326,TE,,45,77,246,SR,3,available,none,starter,False,90,71,star,73
person_004327,TE,,69,79,233,RS SR,1,redshirted,none,rotation,False,67,39,starter,68
person_004328,TE,,51,78,264,JR,3,available,none,rotation,False,76,53,rotation,49
person_004329,TE,,78,76,238,RS JR,3,redshirted,none,rotation,False,62,74,rotation,84
person_004330,TE,,27,76,250,RS JR,4,redshirted,none,backup,False,90,75,starter,73
person_004331,OL,,83,78,300,SO,4,available,none,developmental,False,84,95,starter,69
person_004332,OL,,1,80,335,SO,4,available,none,starter,False,82,99,star,64
person_004333,OL,,7,79,300,RS SO,1,redshirted,none,backup,False,87,73,starter,75
person_004334,OL,,50,77,307,SR,4,available,none,backup,False,58,36,developmental,46
person_004335,OL,,83,75,287,SO,4,available,none,backup,False,92,76,star,82
person_004336,OL,,80,79,325,SO,1,available,none,rotation,False,92,69,special teams,67
person_004337,OL,,66,75,324,SO,3,available,none,developmental,False,70,31,star,82
person_004338,OL,,67,78,326,JR,3,available,none,starter,False,69,79,star,73
person_004339,OL,,88,75,291,SR,4,available,none,developmental,True,99,62,developmental,70
person_004340,OL,,7,78,308,RS JR,2,redshirted,none,developmental,False,99,81,starter,50
person_004341,OL,,25,75,334,RS SR,4,redshirted,none,rotation,False,77,56,developmental,73
person_004342,OL,,79,75,316,RS SO,2,redshirted,none,starter,False,76,34,star,40
person_004343,OL,,96,76,298,SR,1,available,none,backup,False,99,97,developmental,58
person_004344,OL,,18,80,293,RS FR,3,redshirted,none,starter,False,82,65,developmental,60
person_004345,OL,,7,80,325,RS SO,1,redshirted,none,developmental,False,59,30,star,86
person_004346,OL,,18,77,335,SR,3,available,none,starter,False,94,89,rotation,52
person_004347,OL,,49,75,331,SR,1,available,none,developmental,False,88,93,starter,54
person_004348,OL,,5,78,287,RS FR,4,redshirted,none,backup,False,78,93,special teams,84
person_004349,DL,,5,73,305,JR,3,available,none,developmental,False,99,57,rotation,87
person_004350,DL,,55,73,319,RS SR,2,redshirted,none,rotation,False,99,76,special teams,47
person_004351,DL,,13,76,288,FR,2,available,none,backup,False,99,29,star,66
person_004352,DL,,63,79,309,RS SO,2,redshirted,none,rotation,True,96,91,rotation,54
person_004353,DL,,70,78,279,RS FR,3,redshirted,none,developmental,False,78,56,starter,78
person_004354,DL,,37,76,289,SO,3,available,none,developmental,False,99,93,developmental,99
person_004355,DL,,88,77,309,RS JR,2,redshirted,none,developmental,False,99,79,starter,74
person_004356,DL,,94,76,304,RS FR,1,redshirted,none,developmental,False,83,75,starter,80
person_004357,DL,,89,79,315,SO,3,available,none,rotation,True,81,47,developmental,76
person_004358,DL,,63,73,281,RS SO,4,redshirted,none,starter,False,99,59,starter,70
person_004359,EDGE,,22,77,235,SR,3,available,none,backup,False,88,40,special teams,31
person_004360,EDGE,,78,78,252,RS SR,2,redshirted,none,developmental,False,93,57,rotation,63
person_004361,EDGE,,95,79,263,RS FR,1,redshirted,none,developmental,False,77,46,starter,67
person_004362,EDGE,,15,76,273,RS SR,4,redshirted,none,backup,False,99,41,rotation,72
person_004363,EDGE,,79,74,246,SO,1,available,none,rotation,True,92,72,starter,50
person_004364,EDGE,,13,78,273,RS SR,2,redshirted,none,rotation,False,91,78,starter,62
person_004365,EDGE,,88,75,240,JR,4,available,none,developmental,False,56,64,rotation,75
person_004366,LB,,31,75,226,RS FR,2,redshirted,none,rotation,False,89,58,special teams,84
person_004367,LB,,27,77,249,SO,2,available,none,backup,True,74,70,star,85
person_004368,LB,,35,77,244,RS SR,2,redshirted,none,rotation,False,99,91,starter,69
person_004369,LB,,21,73,245,RS JR,2,redshirted,none,rotation,False,71,72,rotation,73
person_004370,LB,,65,74,227,RS SR,1,redshirted,none,developmental,False,70,61,starter,85
person_004371,LB,,58,77,229,SO,2,available,none,developmental,False,92,71,rotation,64
person_004372,LB,,58,77,245,RS FR,3,redshirted,none,rotation,False,41,83,star,59
person_004373,LB,,0,75,232,RS SR,1,redshirted,none,backup,False,82,62,star,49
person_004374,LB,,41,77,250,FR,3,available,none,rotation,False,58,61,rotation,71
person_004375,LB,,9,75,234,SR,4,available,none,starter,False,95,44,developmental,58
person_004376,LB,,67,73,244,RS SO,1,redshirted,none,starter,False,99,38,rotation,80
person_004377,CB,,20,72,198,RS SO,4,redshirted,none,starter,False,99,84,developmental,67
person_004378,CB,,71,70,170,SR,3,available,none,backup,False,88,81,developmental,80
person_004379,CB,,24,73,190,RS SR,3,redshirted,none,starter,False,99,78,developmental,80
person_004380,CB,,1,69,172,RS SR,2,redshirted,none,rotation,False,82,90,rotation,56
person_004381,CB,,6,71,180,RS FR,2,redshirted,none,backup,False,83,92,developmental,63
person_004382,CB,,14,71,175,JR,4,available,none,backup,True,93,61,starter,75
person_004383,CB,,67,73,177,RS JR,4,redshirted,none,backup,False,84,88,star,67
person_004384,CB,,28,68,184,FR,1,available,none,developmental,False,73,24,special teams,91
person_004385,CB,,73,70,204,RS JR,1,redshirted,none,backup,False,73,53,developmental,65
person_004386,S,,42,71,197,RS JR,4,redshirted,none,starter,False,67,72,starter,79
person_004387,S,,57,71,198,RS FR,2,redshirted,none,starter,False,76,41,special teams,80
person_004388,S,,54,75,218,RS SR,4,redshirted,none,backup,False,74,52,developmental,78
person_004389,S,,95,72,193,RS SR,4,redshirted,none,developmental,False,91,92,special teams,68
person_004390,S,,53,72,209,FR,4,available,none,rotation,False,65,58,rotation,64
person_004391,S,,41,70,209,SO,3,available,none,developmental,False,83,58,starter,77
person_004392,S,,12,71,219,RS JR,4,redshirted,none,rotation,False,72,94,starter,63
person_004393,K,,95,75,194,SO,2,available,none,backup,False,65,51,special teams,72
person_004394,K,,40,73,213,RS JR,2,redshirted,none,backup,False,77,88,rotation,75
person_004395,P,,61,74,193,JR,4,available,none,developmental,False,63,78,developmental,58
person_004396,P,,26,70,189,SR,1,available,none,starter,True,67,81,star,99
person_004397,LS,,9,76,233,RS SR,2,redshirted,none,rotation,False,86,33,starter,72
person_004398,ATH,LB,74,75,239,FR,2,available,none,backup,False,72,56,rotation,57
person_004399,ATH,LB,79,70,192,SO,4,available,none,starter,False,86,22,rotation,68
person_004400,ATH,DB,34,72,226,RS FR,4,redshirted,none,starter,False,47,60,star,36
person_004401,ATH,RB,92,72,195,RS SO,3,redshirted,none,backup,False,80,87,rotation,63
person_004402,ATH,LB,75,75,230,RS SO,4,redshirted,none,backup,False,97,80,special teams,97
person_004403,ATH,RB,96,75,234,SO,2,available,none,rotation,False,83,95,starter,70
person_004418,QB,,22,77,212,FR,1,available,none,starter,False,67,63,star,62
person_004419,QB,,21,73,222,SR,3,available,none,starter,False,80,52,starter,66
person_004420,QB,,69,73,214,SR,3,available,none,starter,False,59,48,star,63
person_004421,QB,,39,77,207,RS SR,3,redshirted,none,starter,False,72,93,special teams,81
person_004422,QB,,37,77,214,RS FR,4,redshirted,none,starter,False,69,55,rotation,73
person_004423,RB,,14,73,229,RS FR,1,redshirted,none,starter,False,44,52,rotation,76
person_004424,RB,,76,72,217,RS FR,1,redshirted,none,starter,False,57,75,rotation,56
person_004425,RB,,52,73,217,RS JR,3,redshirted,none,starter,False,51,79,special teams,72
person_004426,RB,,44,70,209,JR,4,available,none,starter,False,77,74,rotation,76
person_004427,RB,,81,72,224,RS SR,4,redshirted,none,starter,False,65,87,star,52
person_004428,RB,,67,70,215,RS SR,3,redshirted,none,starter,False,85,49,starter,71
person_004429,RB,,52,68,225,SR,3,available,none,starter,False,69,70,developmental,65
person_004430,WR,,85,74,195,SR,2,available,none,starter,False,66,89,starter,42
person_004431,WR,,86,71,198,JR,4,available,none,starter,True,76,25,developmental,48
person_004432,WR,,90,72,217,JR,3,available,none,starter,False,93,69,star,68
person_004433,WR,,33,74,194,SR,1,available,none,starter,False,79,60,rotation,54
person_004434,WR,,99,72,196,RS FR,4,redshirted,none,starter,False,73,68,star,79
person_004435,WR,,76,73,174,SR,4,available,none,starter,False,80,69,developmental,74
person_004436,WR,,35,70,192,RS FR,4,redshirted,none,starter,False,80,51,rotation,83
person_004437,WR,,31,70,197,SO,2,available,none,starter,False,76,38,rotation,43
person_004438,WR,,54,70,178,SR,4,available,none,starter,False,99,59,developmental,79
person_004439,WR,,62,74,170,SR,1,available,none,starter,False,36,79,star,73
person_004440,WR,,23,73,192,FR,3,available,none,rotation,False,57,63,rotation,70
person_004441,WR,,3,76,200,SO,2,available,none,rotation,False,78,58,special teams,97
person_004442,WR,,42,73,186,JR,1,available,none,developmental,False,55,57,star,84
person_004443,WR,,19,74,174,SR,1,available,none,backup,False,97,43,special teams,85
person_004444,TE,,29,80,250,RS FR,1,redshirted,none,rotation,False,65,30,rotation,49
person_004445,TE,,16,78,236,RS JR,3,redshirted,none,starter,False,65,60,rotation,93
person_004446,TE,,96,76,230,SO,4,available,none,backup,False,99,79,starter,80
person_004447,TE,,26,78,255,RS JR,2,redshirted,none,starter,False,88,72,rotation,44
person_004448,TE,,91,75,264,JR,3,available,none,backup,False,54,53,developmental,85
person_004449,TE,,89,79,236,RS SO,4,redshirted,none,rotation,False,98,56,starter,57
