personId,programId,interestRank,interestLevel,offerStatus,officialVisitStatus,nilOffer,relationshipScore,pipelineBonus
person_018135,program_washington_state,1,80,offered,scheduled,2078128,93,False
person_018135,program_alabama,2,80,offered,completed,5548629,73,False
person_018135,program_boise_state,3,57,offered,scheduled,5630573,62,False
person_018135,program_northern_illinois,4,23,not_offered,none,4268606,1,False
person_018135,program_sam_houston,5,29,not_offered,completed,1836423,22,False
person_018136,program_lsu,1,44,not_offered,none,487155,51,False
person_018136,program_usc,2,65,offered,none,561270,76,False
person_018136,program_utep,3,37,not_offered,none,541075,25,False
person_018136,program_california,4,58,offered,scheduled,490472,46,False
person_018136,program_arkansas_state,5,21,offered,completed,214167,9,False
person_018137,program_south_carolina,1,56,offered,completed,1417165,51,False
person_018137,program_umass,2,41,not_offered,scheduled,1249325,29,False
person_018137,program_tulane,3,51,not_offered,scheduled,486763,41,False
person_018137,program_texas_a_m,4,26,offered,completed,816628,31,False
person_018137,program_indiana,5,45,offered,none,737627,42,False
person_018138,program_alabama,1,94,not_offered,scheduled,617751,99,False
person_018138,program_auburn,2,58,not_offered,scheduled,664546,74,False
person_018138,program_houston,3,34,offered,scheduled,551175,36,False
person_018138,program_troy,4,48,not_offered,scheduled,517507,62,False
person_018138,program_clemson,5,28,not_offered,none,778368,18,False
person_018139,program_san_jose_state,1,73,offered,completed,247416,42,False
person_018139,program_arkansas,2,46,not_offered,completed,203853,50,False
person_018139,program_sacramento_state,3,42,offered,completed,288052,53,False
person_018139,program_sam_houston,4,23,not_offered,completed,194812,29,False
person_018139,program_air_force,5,36,offered,completed,291885,26,False
person_018140,program_usc,1,63,offered,scheduled,5429487,67,False
person_018140,program_illinois,2,53,not_offered,completed,3576242,52,False
person_018140,program_james_madison,3,24,not_offered,none,2696795,12,False
person_018140,program_oregon,4,71,not_offered,scheduled,5204349,74,False
person_018140,program_oklahoma_state,5,69,offered,completed,4377623,71,False
person_018141,program_maryland,1,71,not_offered,none,2679450,55,False
person_018141,program_colorado_state,2,53,offered,none,3249711,77,False
person_018141,program_minnesota,3,46,offered,scheduled,4422098,51,False
person_018141,program_temple,4,34,not_offered,none,3700842,36,False
person_018141,program_utah_state,5,24,not_offered,scheduled,3003400,31,False
person_018142,program_unlv,1,63,not_offered,scheduled,1547397,52,False
person_018142,program_michigan,2,36,not_offered,none,1703025,49,False
person_018142,program_tcu,3,29,offered,none,1067350,16,False
person_018142,program_clemson,4,16,offered,completed,1548879,15,False
person_018142,program_wisconsin,5,27,not_offered,none,909406,42,False
person_018143,program_byu,1,52,offered,scheduled,329165,67,False
person_018143,program_east_carolina,2,49,not_offered,completed,317887,44,False
person_018143,program_troy,3,56,not_offered,scheduled,354967,71,False
person_018143,program_appalachian_state,4,37,offered,none,487461,43,False
person_018143,program_california,5,33,not_offered,none,277598,27,False
person_018144,program_san_diego_state,1,38,not_offered,none,499666,41,False
person_018144,program_clemson,2,28,offered,none,423366,36,False
person_018144,program_penn_state,3,54,not_offered,scheduled,493475,60,False
person_018144,program_usf,4,56,not_offered,completed,424180,62,False
person_018144,program_appalachian_state,5,11,offered,completed,459470,28,False
person_018145,program_northwestern,1,77,offered,completed,879977,89,False
person_018145,program_bowling_green,2,37,offered,completed,705479,34,False
person_018145,program_north_carolina,3,72,offered,none,440112,73,False
person_018145,program_missouri_state,4,29,not_offered,scheduled,810419,7,False
person_018145,program_ohio,5,24,offered,scheduled,1042560,22,False
person_018146,program_michigan_state,1,77,not_offered,none,4895805,71,False
person_018146,program_coastal_carolina,2,32,offered,scheduled,5431675,27,False
person_018146,program_ulm,3,36,not_offered,none,4403029,30,False
person_018146,program_old_dominion,4,31,offered,completed,3187943,24,False
person_018146,program_georgia_tech,5,1,not_offered,scheduled,5424138,1,False
person_018147,program_texas_state,1,52,not_offered,completed,6793743,61,False
person_018147,program_louisiana,2,56,offered,none,6489914,45,False
person_018147,program_cincinnati,3,44,not_offered,none,5078162,57,False
person_018147,program_kent_state,4,48,not_offered,completed,2361807,32,False
person_018147,program_wisconsin,5,56,offered,completed,3166833,58,False
person_018148,program_middle_tennessee,1,80,offered,completed,514923,74,False
person_018148,program_ohio_state,2,95,offered,scheduled,474491,99,False
person_018148,program_ohio,3,39,offered,none,567605,28,False
person_018148,program_fresno_state,4,6,not_offered,none,412874,11,False
person_018148,program_texas_tech,5,32,offered,scheduled,663852,16,False
person_018149,program_texas,1,59,offered,scheduled,773048,73,False
person_018149,program_vanderbilt,2,75,offered,completed,1009757,76,False
person_018149,program_south_alabama,3,49,not_offered,none,1234151,38,False
person_018149,program_middle_tennessee,4,44,offered,scheduled,1043810,57,False
person_018149,program_louisiana_tech,5,23,offered,completed,579485,21,False
person_018150,program_tcu,1,41,not_offered,scheduled,175956,65,False
person_018150,program_syracuse,2,53,offered,completed,158208,62,False
person_018150,program_east_carolina,3,37,offered,scheduled,227289,21,False
person_018150,program_new_mexico_state,4,29,not_offered,none,164732,31,False
person_018150,program_wake_forest,5,2,offered,none,218044,5,False
person_018151,program_maryland,1,47,not_offered,completed,432080,65,False
person_018151,program_kennesaw_state,2,59,offered,none,494442,67,False
person_018151,program_fresno_state,3,32,not_offered,completed,1153008,24,False
person_018151,program_miami_fl,4,10,not_offered,completed,488918,13,False
person_018151,program_northwestern,5,23,offered,completed,687694,38,False
person_018152,program_utah,1,50,not_offered,scheduled,659694,61,False
person_018152,program_kansas,2,47,offered,completed,383221,36,False
person_018152,program_georgia_tech,3,41,not_offered,completed,619002,32,False
person_018152,program_umass,4,6,offered,completed,320775,17,False
person_018152,program_air_force,5,22,not_offered,completed,290053,4,False
person_018153,program_purdue,1,52,not_offered,none,944748,61,False
person_018153,program_utah_state,2,54,offered,completed,1198878,57,False
person_018153,program_usc,3,62,not_offered,scheduled,1281374,63,False
person_018153,program_georgia_state,4,35,not_offered,none,982642,42,False
person_018153,program_central_michigan,5,36,not_offered,scheduled,773950,23,False
person_018154,program_uab,1,82,offered,none,208492,71,False
person_018154,program_louisiana,2,36,not_offered,scheduled,225965,45,False
person_018154,program_vanderbilt,3,42,not_offered,completed,175516,46,False
person_018154,program_eastern_michigan,4,17,not_offered,scheduled,103181,20,False
person_018154,program_jacksonville_state,5,44,not_offered,none,185812,45,False
person_018155,program_sam_houston,1,62,offered,scheduled,679100,69,False
person_018155,program_texas,2,48,offered,completed,655739,53,False
person_018155,program_georgia_tech,3,65,not_offered,none,357742,50,False
person_018155,program_northern_illinois,4,33,not_offered,scheduled,395764,36,False
person_018155,program_penn_state,5,61,offered,completed,269232,57,False
person_018156,program_new_mexico,1,56,not_offered,scheduled,554708,64,False
person_018156,program_middle_tennessee,2,69,offered,scheduled,298644,61,False
person_018156,program_georgia_tech,3,84,not_offered,completed,352709,72,False
person_018156,program_washington_state,4,68,offered,scheduled,807139,72,False
person_018156,program_air_force,5,23,offered,none,545030,19,False
person_018157,program_maryland,1,69,offered,none,904058,80,False
person_018157,program_temple,2,47,offered,scheduled,1483142,37,False
person_018157,program_san_jose_state,3,55,offered,none,1482277,49,False
person_018157,program_vanderbilt,4,25,offered,completed,702282,45,False
person_018157,program_georgia_southern,5,38,offered,scheduled,1149915,45,False
person_018158,program_ball_state,1,57,offered,none,1523115,58,False
person_018158,program_baylor,2,40,offered,completed,1932507,21,False
person_018158,program_fiu,3,76,offered,scheduled,1198938,74,False
person_018158,program_virginia,4,46,offered,scheduled,1273295,35,False
person_018158,program_jacksonville_state,5,18,not_offered,none,1442314,33,False
person_018159,program_duke,1,76,offered,scheduled,1077508,75,False
person_018159,program_georgia_tech,2,67,offered,none,910140,63,False
person_018159,program_nevada,3,20,offered,scheduled,810987,23,False
person_018159,program_wyoming,4,46,offered,completed,1134540,44,False
person_018159,program_akron,5,46,not_offered,none,939077,59,False
person_018160,program_notre_dame,1,63,not_offered,completed,72067,70,False
person_018160,program_indiana,2,77,offered,none,83759,88,False
person_018160,program_virginia,3,57,offered,scheduled,92379,68,False
person_018160,program_kansas,4,37,offered,none,132171,28,False
person_018160,program_north_dakota_state,5,7,offered,none,72988,1,False
person_018161,program_arizona_state,1,55,offered,completed,402913,57,False
person_018161,program_coastal_carolina,2,59,not_offered,scheduled,369093,65,False
person_018161,program_georgia_southern,3,56,not_offered,none,364081,56,False
person_018161,program_jacksonville_state,4,3,offered,none,148778,1,False
person_018161,program_texas,5,60,offered,completed,461353,50,False
person_018162,program_jacksonville_state,1,76,offered,none,153180,82,False
person_018162,program_kentucky,2,74,not_offered,scheduled,183552,70,False
person_018162,program_wisconsin,3,16,not_offered,scheduled,86876,29,False
person_018162,program_wake_forest,4,48,not_offered,none,160403,43,False
person_018162,program_indiana,5,25,offered,scheduled,131642,32,False
person_018163,program_arizona,1,55,not_offered,completed,3761023,69,False
person_018163,program_hawaii,2,65,not_offered,completed,3406106,64,False
person_018163,program_west_virginia,3,44,not_offered,completed,3504987,48,False
person_018163,program_delaware,4,4,offered,scheduled,1365013,1,False
person_018163,program_temple,5,32,not_offered,scheduled,2032043,16,False
person_018164,program_texas_tech,1,60,offered,completed,1994608,55,False
person_018164,program_ohio,2,70,offered,completed,1610097,72,False
person_018164,program_uconn,3,51,offered,completed,1457077,49,False
person_018164,program_wyoming,4,30,offered,scheduled,1445691,38,False
person_018164,program_washington_state,5,10,not_offered,scheduled,1664922,22,False
person_018165,program_iowa,1,82,not_offered,completed,1520671,99,False
person_018165,program_umass,2,61,not_offered,none,1476558,47,False
person_018165,program_tulane,3,25,not_offered,none,920647,19,False
person_018165,program_kennesaw_state,4,1,offered,scheduled,1601548,20,False
person_018165,program_western_kentucky,5,50,not_offered,scheduled,1658868,79,False
person_018166,program_indiana,1,54,not_offered,completed,476992,25,False
person_018166,program_notre_dame,2,53,offered,completed,212316,25,False
person_018166,program_cincinnati,3,57,not_offered,none,323901,61,False
person_018166,program_rutgers,4,50,offered,none,158977,31,False
person_018166,program_georgia,5,38,offered,completed,185519,32,False
person_018167,program_wisconsin,1,65,not_offered,scheduled,82430,80,False
person_018167,program_new_mexico_state,2,38,offered,completed,217741,39,False
person_018167,program_iowa,3,53,offered,none,91444,44,False
person_018167,program_minnesota,4,52,not_offered,completed,173860,40,False
person_018167,program_colorado_state,5,44,offered,completed,195506,46,False
person_018168,program_south_carolina,1,53,not_offered,completed,1811792,66,False
person_018168,program_oklahoma_state,2,73,offered,scheduled,2004959,68,False
person_018168,program_rutgers,3,19,offered,scheduled,1106995,31,False
person_018168,program_georgia_tech,4,37,not_offered,scheduled,1159440,36,False
person_018168,program_cincinnati,5,49,not_offered,completed,743260,38,False
person_018169,program_utep,1,53,offered,completed,1412020,68,False
