personId,traitId,traitName,category,polarity,strength
person_001995,competitor,Competitor,personality,negative,3
person_001995,raw_athlete,Raw Athlete,physical/availability,negative,1
person_001996,competitor,Competitor,personality,positive,4
person_001996,high_football_iq,High Football Iq,personality,mixed,3
person_001996,injury_prone,Injury Prone,physical/availability,negative,1
person_001997,high_motor,High Motor,physical/availability,mixed,5
person_001997,injury_prone,Injury Prone,physical/availability,mixed,2
person_001997,transfer_risk,Transfer Risk,personality,negative,5
person_001998,film_junkie,Film Junkie,personality,positive,5
person_001999,slow_learner,Slow Learner,personality,mixed,1
person_001999,raw_athlete,Raw Athlete,physical/availability,mixed,5
person_002000,competitor,Competitor,personality,positive,2
person_002001,high_motor,High Motor,physical/availability,negative,2
person_002001,injury_prone,Injury Prone,physical/availability,mixed,2
person_002001,film_junkie,Film Junkie,personality,negative,5
person_002002,poor_practice_habits,Poor Practice Habits,personality,positive,2
person_002003,raw_athlete,Raw Athlete,physical/availability,mixed,1
person_002003,high_motor,High Motor,physical/availability,negative,2
person_002003,competitor,Competitor,personality,positive,5
person_002004,high_football_iq,High Football Iq,personality,positive,5
person_002005,transfer_risk,Transfer Risk,personality,mixed,4
person_002006,nil_driven,Nil Driven,personality,negative,1
person_002006,coachable,Coachable,personality,negative,4
person_002006,big_game_performer,Big Game Performer,personality,positive,4
person_002007,slow_learner,Slow Learner,personality,positive,4
person_002007,competitor,Competitor,personality,mixed,4
person_002007,volatile_confidence,Volatile Confidence,personality,positive,4
person_002008,competitor,Competitor,personality,positive,2
person_002008,high_motor,High Motor,physical/availability,negative,1
person_002009,film_junkie,Film Junkie,personality,mixed,3
person_002009,transfer_risk,Transfer Risk,personality,mixed,1
person_002010,slow_learner,Slow Learner,personality,positive,4
person_002010,poor_practice_habits,Poor Practice Habits,personality,positive,3
person_002010,coachable,Coachable,personality,negative,5
person_002011,nil_driven,Nil Driven,personality,positive,2
person_002012,nil_driven,Nil Driven,personality,mixed,2
person_002012,clutch,Clutch,personality,mixed,5
person_002013,coachable,Coachable,personality,positive,5
person_002013,film_junkie,Film Junkie,personality,positive,5
person_002013,nil_driven,Nil Driven,personality,mixed,5
person_002014,slow_learner,Slow Learner,personality,mixed,5
person_002014,volatile_confidence,Volatile Confidence,personality,positive,5
person_002014,loyal,Loyal,personality,positive,3
person_002015,raw_athlete,Raw Athlete,physical/availability,mixed,1
person_002016,loyal,Loyal,personality,negative,2
person_002016,high_football_iq,High Football Iq,personality,negative,1
person_002017,clutch,Clutch,personality,positive,1
person_002017,coachable,Coachable,personality,mixed,4
person_002017,nil_driven,Nil Driven,personality,mixed,5
person_002018,high_motor,High Motor,physical/availability,mixed,2
person_002018,slow_learner,Slow Learner,personality,mixed,1
person_002019,poor_discipline,Poor Discipline,personality,positive,3
person_002020,transfer_risk,Transfer Risk,personality,mixed,4
person_002020,nil_driven,Nil Driven,personality,negative,4
person_002021,volatile_confidence,Volatile Confidence,personality,mixed,4
person_002022,film_junkie,Film Junkie,personality,mixed,3
person_002022,poor_practice_habits,Poor Practice Habits,personality,negative,5
person_002023,injury_prone,Injury Prone,physical/availability,positive,2
person_002038,high_motor,High Motor,physical/availability,mixed,3
person_002038,competitor,Competitor,personality,mixed,1
person_002038,coachable,Coachable,personality,positive,4
person_002039,raw_athlete,Raw Athlete,physical/availability,positive,2
person_002040,transfer_risk,Transfer Risk,personality,negative,4
person_002040,clutch,Clutch,personality,mixed,2
person_002041,volatile_confidence,Volatile Confidence,personality,mixed,4
person_002042,poor_practice_habits,Poor Practice Habits,personality,negative,5
person_002043,poor_discipline,Poor Discipline,personality,mixed,1
person_002044,slow_learner,Slow Learner,personality,mixed,2
person_002045,raw_athlete,Raw Athlete,physical/availability,mixed,3
person_002046,locker_room_leader,Locker Room Leader,personality,negative,4
person_002046,transfer_risk,Transfer Risk,personality,mixed,4
person_002046,raw_athlete,Raw Athlete,physical/availability,mixed,2
person_002047,injury_prone,Injury Prone,physical/availability,negative,3
person_002047,raw_athlete,Raw Athlete,physical/availability,mixed,3
person_002047,film_junkie,Film Junkie,personality,positive,5
person_002048,slow_learner,Slow Learner,personality,negative,1
person_002049,poor_discipline,Poor Discipline,personality,mixed,4
person_002050,competitor,Competitor,personality,mixed,3
person_002051,volatile_confidence,Volatile Confidence,personality,mixed,5
person_002051,loyal,Loyal,personality,mixed,3
person_002052,locker_room_leader,Locker Room Leader,personality,mixed,1
person_002052,injury_prone,Injury Prone,physical/availability,mixed,3
person_002053,high_football_iq,High Football Iq,personality,negative,5
person_002053,transfer_risk,Transfer Risk,personality,positive,5
person_002053,big_game_performer,Big Game Performer,personality,positive,2
person_002054,loyal,Loyal,personality,positive,5
person_002055,locker_room_leader,Locker Room Leader,personality,negative,4
person_002055,poor_practice_habits,Poor Practice Habits,personality,positive,3
person_002055,poor_discipline,Poor Discipline,personality,mixed,2
person_002056,poor_discipline,Poor Discipline,personality,negative,1
person_002057,injury_prone,Injury Prone,physical/availability,negative,5
person_002058,high_football_iq,High Football Iq,personality,positive,4
person_002058,injury_prone,Injury Prone,physical/availability,negative,1
person_002058,clutch,Clutch,personality,mixed,3
person_002059,poor_practice_habits,Poor Practice Habits,personality,mixed,1
person_002060,poor_discipline,Poor Discipline,personality,positive,2
person_002060,transfer_risk,Transfer Risk,personality,negative,3
person_002060,high_football_iq,High Football Iq,personality,positive,4
person_002061,poor_practice_habits,Poor Practice Habits,personality,mixed,1
person_002061,high_motor,High Motor,physical/availability,negative,3
person_002061,volatile_confidence,Volatile Confidence,personality,mixed,4
person_002062,injury_prone,Injury Prone,physical/availability,negative,3
person_002063,loyal,Loyal,personality,mixed,2
person_002064,high_motor,High Motor,physical/availability,mixed,3
person_002064,high_football_iq,High Football Iq,personality,mixed,5
person_002064,poor_practice_habits,Poor Practice Habits,personality,positive,2
person_002065,coachable,Coachable,personality,negative,2
person_002065,film_junkie,Film Junkie,personality,negative,2
person_002066,locker_room_leader,Locker Room Leader,personality,negative,2
person_002066,film_junkie,Film Junkie,personality,positive,2
person_002066,transfer_risk,Transfer Risk,personality,negative,5
person_002067,raw_athlete,Raw Athlete,physical/availability,positive,4
person_002067,poor_discipline,Poor Discipline,personality,positive,1
person_002068,volatile_confidence,Volatile Confidence,personality,mixed,3
person_002068,high_football_iq,High Football Iq,personality,negative,2
person_002069,transfer_risk,Transfer Risk,personality,positive,1
person_002069,locker_room_leader,Locker Room Leader,personality,negative,2
person_002069,volatile_confidence,Volatile Confidence,personality,positive,3
person_002070,transfer_risk,Transfer Risk,personality,mixed,5
person_002070,big_game_performer,Big Game Performer,personality,mixed,1
person_002071,clutch,Clutch,personality,mixed,3
person_002071,injury_prone,Injury Prone,physical/availability,positive,4
person_002072,clutch,Clutch,personality,negative,1
person_002073,locker_room_leader,Locker Room Leader,personality,negative,3
person_002073,big_game_performer,Big Game Performer,personality,mixed,2
person_002073,high_football_iq,High Football Iq,personality,mixed,1
person_002074,loyal,Loyal,personality,mixed,5
person_002074,nil_driven,Nil Driven,personality,positive,3
person_002075,big_game_performer,Big Game Performer,personality,positive,4
person_002075,injury_prone,Injury Prone,physical/availability,positive,4
person_002075,poor_practice_habits,Poor Practice Habits,personality,mixed,5
person_002076,poor_discipline,Poor Discipline,personality,negative,4
person_002076,volatile_confidence,Volatile Confidence,personality,positive,1
person_002076,big_game_performer,Big Game Performer,personality,mixed,3
person_002077,coachable,Coachable,personality,mixed,4
person_002077,poor_discipline,Poor Discipline,personality,positive,4
person_002078,nil_driven,Nil Driven,personality,positive,5
person_002078,clutch,Clutch,personality,positive,4
person_002078,high_motor,High Motor,physical/availability,mixed,2
person_002079,slow_learner,Slow Learner,personality,positive,4
person_002079,film_junkie,Film Junkie,personality,mixed,4
person_002080,competitor,Competitor,personality,positive,1
person_002080,locker_room_leader,Locker Room Leader,personality,mixed,2
person_002080,loyal,Loyal,personality,negative,5
person_002081,clutch,Clutch,personality,mixed,3
person_002082,big_game_performer,Big Game Performer,personality,negative,1
person_002082,nil_driven,Nil Driven,personality,mixed,2
person_002083,big_game_performer,Big Game Performer,personality,positive,2
person_002083,high_football_iq,High Football Iq,personality,positive,5
person_002084,loyal,Loyal,personality,positive,4
person_002084,slow_learner,Slow Learner,personality,positive,4
person_002084,high_motor,High Motor,physical/availability,positive,3
person_002085,film_junkie,Film Junkie,personality,mixed,5
person_002086,film_junkie,Film Junkie,personality,positive,5
person_002086,slow_learner,Slow Learner,personality,mixed,2
person_002086,raw_athlete,Raw Athlete,physical/availability,positive,1
person_002087,nil_driven,Nil Driven,personality,mixed,3
person_002087,transfer_risk,Transfer Risk,personality,mixed,3
person_002088,nil_driven,Nil Driven,personality,positive,2
person_002088,film_junkie,Film Junkie,personality,positive,3
person_002088,high_football_iq,High Football Iq,personality,positive,3
person_002089,loyal,Loyal,personality,negative,3
person_002089,competitor,Competitor,personality,negative,1
person_002090,competitor,Competitor,personality,positive,3
person_002091,slow_learner,Slow Learner,personality,mixed,5
person_002092,film_junkie,Film Junkie,personality,negative,2
person_002092,locker_room_leader,Locker Room Leader,personality,negative,5
person_002093,poor_discipline,Poor Discipline,personality,mixed,5
person_002093,slow_learner,Slow Learner,personality,negative,1
person_002094,coachable,Coachable,personality,negative,5
person_002094,volatile_confidence,Volatile Confidence,personality,negative,4
person_002094,locker_room_leader,Locker Room Leader,personality,positive,5
person_002095,high_motor,High Motor,physical/availability,positive,4
person_002095,poor_discipline,Poor Discipline,personality,negative,1
person_002096,locker_room_leader,Locker Room Leader,personality,mixed,3
person_002096,volatile_confidence,Volatile Confidence,personality,negative,4
