staffAssignmentId,programId,personId,roleId,seasonYear,status
staff_program_missouri_ol_coach,program_missouri,person_007030,ol_coach,2026,active
staff_program_missouri_dl_coach,program_missouri,person_007031,dl_coach,2026,active
staff_program_missouri_lb_coach,program_missouri,person_007032,lb_coach,2026,active
staff_program_missouri_db_coach,program_missouri,person_007033,db_coach,2026,active
staff_program_missouri_strength_coach,program_missouri,person_007034,strength_coach,2026,active
staff_program_missouri_nil_director,program_missouri,person_007035,nil_director,2026,active
staff_program_oklahoma_head_coach,program_oklahoma,person_007141,head_coach,2026,active
staff_program_oklahoma_offensive_coordinator,program_oklahoma,person_007142,offensive_coordinator,2026,active
staff_program_oklahoma_defensive_coordinator,program_oklahoma,person_007143,defensive_coordinator,2026,active
staff_program_oklahoma_special_teams_coordinator,program_oklahoma,person_007144,special_teams_coordinator,2026,active
staff_program_oklahoma_recruiting_coordinator,program_oklahoma,person_007145,recruiting_coordinator,2026,active
staff_program_oklahoma_qb_coach,program_oklahoma,person_007146,qb_coach,2026,active
staff_program_oklahoma_rb_coach,program_oklahoma,person_007147,rb_coach,2026,active
staff_program_oklahoma_wr_coach,program_oklahoma,person_007148,wr_coach,2026,active
staff_program_oklahoma_ol_coach,program_oklahoma,person_007149,ol_coach,2026,active
staff_program_oklahoma_dl_coach,program_oklahoma,person_007150,dl_coach,2026,active
staff_program_oklahoma_lb_coach,program_oklahoma,person_007151,lb_coach,2026,active
staff_program_oklahoma_db_coach,program_oklahoma,person_007152,db_coach,2026,active
staff_program_oklahoma_strength_coach,program_oklahoma,person_007153,strength_coach,2026,active
staff_program_oklahoma_nil_director,program_oklahoma,person_007154,nil_director,2026,active
staff_program_ole_miss_head_coach,program_ole_miss,person_007260,head_coach,2026,active
staff_program_ole_miss_offensive_coordinator,program_ole_miss,person_007261,offensive_coordinator,2026,active
staff_program_ole_miss_defensive_coordinator,program_ole_miss,person_007262,defensive_coordinator,2026,active
staff_program_ole_miss_special_teams_coordinator,program_ole_miss,person_007263,special_teams_coordinator,2026,active
staff_program_ole_miss_recruiting_coordinator,program_ole_miss,person_007264,recruiting_coordinator,2026,active
staff_program_ole_miss_qb_coach,program_ole_miss,person_007265,qb_coach,2026,active
staff_program_ole_miss_rb_coach,program_ole_miss,person_007266,rb_coach,2026,active
staff_program_ole_miss_wr_coach,program_ole_miss,person_007267,wr_coach,2026,active
staff_program_ole_miss_ol_coach,program_ole_miss,person_007268,ol_coach,2026,active
staff_program_ole_miss_dl_coach,program_ole_miss,person_007269,dl_coach,2026,active
staff_program_ole_miss_lb_coach,program_ole_miss,person_007270,lb_coach,2026,active
staff_program_ole_miss_db_coach,program_ole_miss,person_007271,db_coach,2026,active
staff_program_ole_miss_strength_coach,program_ole_miss,person_007272,strength_coach,2026,active
staff_program_ole_miss_nil_director,program_ole_miss,person_007273,nil_director,2026,active
staff_program_south_carolina_head_coach,program_south_carolina,person_007379,head_coach,2026,active
staff_program_south_carolina_offensive_coordinator,program_south_carolina,person_007380,offensive_coordinator,2026,active
staff_program_south_carolina_defensive_coordinator,program_south_carolina,person_007381,defensive_coordinator,2026,active
staff_program_south_carolina_special_teams_coordinator,program_south_carolina,person_007382,special_teams_coordinator,2026,active
staff_program_south_carolina_recruiting_coordinator,program_south_carolina,person_007383,recruiting_coordinator,2026,active
staff_program_south_carolina_qb_coach,program_south_carolina,person_007384,qb_coach,2026,active
staff_program_south_carolina_rb_coach,program_south_carolina,person_007385,rb_coach,2026,active
staff_program_south_carolina_wr_coach,program_south_carolina,person_007386,wr_coach,2026,active
staff_program_south_carolina_ol_coach,program_south_carolina,person_007387,ol_coach,2026,active
staff_program_south_carolina_dl_coach,program_south_carolina,person_007388,dl_coach,2026,active
staff_program_south_carolina_lb_coach,program_south_carolina,person_007389,lb_coach,2026,active
staff_program_south_carolina_db_coach,program_south_carolina,person_007390,db_coach,2026,active
staff_program_south_carolina_strength_coach,program_south_carolina,person_007391,strength_coach,2026,active
staff_program_south_carolina_nil_director,program_south_carolina,person_007392,nil_director,2026,active
staff_program_tennessee_head_coach,program_tennessee,person_007498,head_coach,2026,active
staff_program_tennessee_offensive_coordinator,program_tennessee,person_007499,offensive_coordinator,2026,active
staff_program_tennessee_defensive_coordinator,program_tennessee,person_007500,defensive_coordinator,2026,active
staff_program_tennessee_special_teams_coordinator,program_tennessee,person_007501,special_teams_coordinator,2026,active
staff_program_tennessee_recruiting_coordinator,program_tennessee,person_007502,recruiting_coordinator,2026,active
staff_program_tennessee_qb_coach,program_tennessee,person_007503,qb_coach,2026,active
staff_program_tennessee_rb_coach,program_tennessee,person_007504,rb_coach,2026,active
staff_program_tennessee_wr_coach,program_tennessee,person_007505,wr_coach,2026,active
staff_program_tennessee_ol_coach,program_tennessee,person_007506,ol_coach,2026,active
staff_program_tennessee_dl_coach,program_tennessee,person_007507,dl_coach,2026,active
staff_program_tennessee_lb_coach,program_tennessee,person_007508,lb_coach,2026,active
staff_program_tennessee_db_coach,program_tennessee,person_007509,db_coach,2026,active
staff_program_tennessee_strength_coach,program_tennessee,person_007510,strength_coach,2026,active
staff_program_tennessee_nil_director,program_tennessee,person_007511,nil_director,2026,active
staff_program_texas_head_coach,program_texas,person_007617,head_coach,2026,active
staff_program_texas_offensive_coordinator,program_texas,person_007618,offensive_coordinator,2026,active
staff_program_texas_defensive_coordinator,program_texas,person_007619,defensive_coordinator,2026,active
staff_program_texas_special_teams_coordinator,program_texas,person_007620,special_teams_coordinator,2026,active
staff_program_texas_recruiting_coordinator,program_texas,person_007621,recruiting_coordinator,2026,active
staff_program_texas_qb_coach,program_texas,person_007622,qb_coach,2026,active
staff_program_texas_rb_coach,program_texas,person_007623,rb_coach,2026,active
staff_program_texas_wr_coach,program_texas,person_007624,wr_coach,2026,active
staff_program_texas_ol_coach,program_texas,person_007625,ol_coach,2026,active
staff_program_texas_dl_coach,program_texas,person_007626,dl_coach,2026,active
staff_program_texas_lb_coach,program_texas,person_007627,lb_coach,2026,active
staff_program_texas_db_coach,program_texas,person_007628,db_coach,2026,active
staff_program_texas_strength_coach,program_texas,person_007629,strength_coach,2026,active
staff_program_texas_nil_director,program_texas,person_007630,nil_director,2026,active
staff_program_texas_a_m_head_coach,program_texas_a_m,person_007736,head_coach,2026,active
staff_program_texas_a_m_offensive_coordinator,program_texas_a_m,person_007737,offensive_coordinator,2026,active
staff_program_texas_a_m_defensive_coordinator,program_texas_a_m,person_007738,defensive_coordinator,2026,active
staff_program_texas_a_m_special_teams_coordinator,program_texas_a_m,person_007739,special_teams_coordinator,2026,active
staff_program_texas_a_m_recruiting_coordinator,program_texas_a_m,person_007740,recruiting_coordinator,2026,active
staff_program_texas_a_m_qb_coach,program_texas_a_m,person_007741,qb_coach,2026,active
staff_program_texas_a_m_rb_coach,program_texas_a_m,person_007742,rb_coach,2026,active
staff_program_texas_a_m_wr_coach,program_texas_a_m,person_007743,wr_coach,2026,active
staff_program_texas_a_m_ol_coach,program_texas_a_m,person_007744,ol_coach,2026,active
staff_program_texas_a_m_dl_coach,program_texas_a_m,person_007745,dl_coach,2026,active
staff_program_texas_a_m_lb_coach,program_texas_a_m,person_007746,lb_coach,2026,active
staff_program_texas_a_m_db_coach,program_texas_a_m,person_007747,db_coach,2026,active
staff_program_texas_a_m_strength_coach,program_texas_a_m,person_007748,strength_coach,2026,active
staff_program_texas_a_m_nil_director,program_texas_a_m,person_007749,nil_director,2026,active
staff_program_vanderbilt_head_coach,program_vanderbilt,person_007855,head_coach,2026,active
staff_program_vanderbilt_offensive_coordinator,program_vanderbilt,person_007856,offensive_coordinator,2026,active
staff_program_vanderbilt_defensive_coordinator,program_vanderbilt,person_007857,defensive_coordinator,2026,active
staff_program_vanderbilt_special_teams_coordinator,program_vanderbilt,person_007858,special_teams_coordinator,2026,active
staff_program_vanderbilt_recruiting_coordinator,program_vanderbilt,person_007859,recruiting_coordinator,2026,active
staff_program_vanderbilt_qb_coach,program_vanderbilt,person_007860,qb_coach,2026,active
staff_program_vanderbilt_rb_coach,program_vanderbilt,person_007861,rb_coach,2026,active
staff_program_vanderbilt_wr_coach,program_vanderbilt,person_007862,wr_coach,2026,active
staff_program_vanderbilt_ol_coach,program_vanderbilt,person_007863,ol_coach,2026,active
staff_program_vanderbilt_dl_coach,program_vanderbilt,person_007864,dl_coach,2026,active
staff_program_vanderbilt_lb_coach,program_vanderbilt,person_007865,lb_coach,2026,active
staff_program_vanderbilt_db_coach,program_vanderbilt,person_007866,db_coach,2026,active
staff_program_vanderbilt_strength_coach,program_vanderbilt,person_007867,strength_coach,2026,active
staff_program_vanderbilt_nil_director,program_vanderbilt,person_007868,nil_director,2026,active
staff_program_army_head_coach,program_army,person_007974,head_coach,2026,active
staff_program_army_offensive_coordinator,program_army,person_007975,offensive_coordinator,2026,active
staff_program_army_defensive_coordinator,program_army,person_007976,defensive_coordinator,2026,active
staff_program_army_special_teams_coordinator,program_army,person_007977,special_teams_coordinator,2026,active
staff_program_army_recruiting_coordinator,program_army,person_007978,recruiting_coordinator,2026,active
staff_program_army_qb_coach,program_army,person_007979,qb_coach,2026,active
staff_program_army_rb_coach,program_army,person_007980,rb_coach,2026,active
staff_program_army_wr_coach,program_army,person_007981,wr_coach,2026,active
staff_program_army_ol_coach,program_army,person_007982,ol_coach,2026,active
staff_program_army_dl_coach,program_army,person_007983,dl_coach,2026,active
staff_program_army_lb_coach,program_army,person_007984,lb_coach,2026,active
staff_program_army_db_coach,program_army,person_007985,db_coach,2026,active
staff_program_army_strength_coach,program_army,person_007986,strength_coach,2026,active
staff_program_army_nil_director,program_army,person_007987,nil_director,2026,active
staff_program_charlotte_head_coach,program_charlotte,person_008093,head_coach,2026,active
staff_program_charlotte_offensive_coordinator,program_charlotte,person_008094,offensive_coordinator,2026,active
staff_program_charlotte_defensive_coordinator,program_charlotte,person_008095,defensive_coordinator,2026,active
staff_program_charlotte_special_teams_coordinator,program_charlotte,person_008096,special_teams_coordinator,2026,active
staff_program_charlotte_recruiting_coordinator,program_charlotte,person_008097,recruiting_coordinator,2026,active
staff_program_charlotte_qb_coach,program_charlotte,person_008098,qb_coach,2026,active
staff_program_charlotte_rb_coach,program_charlotte,person_008099,rb_coach,2026,active
staff_program_charlotte_wr_coach,program_charlotte,person_008100,wr_coach,2026,active
staff_program_charlotte_ol_coach,program_charlotte,person_008101,ol_coach,2026,active
staff_program_charlotte_dl_coach,program_charlotte,person_008102,dl_coach,2026,active
staff_program_charlotte_lb_coach,program_charlotte,person_008103,lb_coach,2026,active
staff_program_charlotte_db_coach,program_charlotte,person_008104,db_coach,2026,active
