personId,programId,seasonYear,estimatedNilValue,nilStatus,marketability,socialFollowing
person_002004,program_wake_forest,2026,217998,collective_deal,71,39896
person_002005,program_wake_forest,2026,4981817,pending,69,310221
person_002006,program_wake_forest,2026,2809845,pending,65,154416
person_002007,program_wake_forest,2026,2442904,local_deal,81,112398
person_002008,program_wake_forest,2026,4101492,none,75,272609
person_002009,program_wake_forest,2026,1929149,none,65,293988
person_002010,program_wake_forest,2026,2810962,local_deal,53,28037
person_002011,program_wake_forest,2026,2744,collective_deal,80,176548
person_002012,program_wake_forest,2026,2160458,pending,83,23838
person_002013,program_wake_forest,2026,964297,local_deal,55,263181
person_002014,program_wake_forest,2026,3215495,pending,82,112751
person_002015,program_wake_forest,2026,5035515,national_brand,92,234370
person_002016,program_wake_forest,2026,787447,collective_deal,91,108791
person_002017,program_wake_forest,2026,1139766,none,62,21345
person_002018,program_wake_forest,2026,1303486,pending,70,227173
person_002019,program_wake_forest,2026,1637910,collective_deal,84,104304
person_002020,program_wake_forest,2026,2826074,collective_deal,81,150753
person_002021,program_wake_forest,2026,2817351,local_deal,67,279028
person_002022,program_wake_forest,2026,927173,national_brand,94,271374
person_002023,program_wake_forest,2026,1576329,pending,66,184008
person_002038,program_illinois,2026,2394013,none,86,118243
person_002039,program_illinois,2026,2501253,pending,72,392219
person_002040,program_illinois,2026,3189,none,60,73857
person_002041,program_illinois,2026,3148427,collective_deal,81,348546
person_002042,program_illinois,2026,890066,pending,99,118463
person_002043,program_illinois,2026,589500,none,61,208761
person_002044,program_illinois,2026,3069,local_deal,91,19030
person_002045,program_illinois,2026,3718253,none,52,190085
person_002046,program_illinois,2026,6553,local_deal,72,9166
person_002047,program_illinois,2026,1938535,none,57,82843
person_002048,program_illinois,2026,1009507,local_deal,99,81840
person_002049,program_illinois,2026,466481,national_brand,80,65849
person_002050,program_illinois,2026,5028645,pending,81,105693
person_002051,program_illinois,2026,3761132,none,57,330038
person_002052,program_illinois,2026,352851,none,70,281589
person_002053,program_illinois,2026,4275828,pending,84,190076
person_002054,program_illinois,2026,668625,local_deal,72,78450
person_002055,program_illinois,2026,3667101,pending,90,179574
person_002056,program_illinois,2026,3784,national_brand,66,36098
person_002057,program_illinois,2026,2621205,pending,54,65802
person_002058,program_illinois,2026,1533292,none,81,118753
person_002059,program_illinois,2026,1265999,collective_deal,57,42019
person_002060,program_illinois,2026,2848116,none,41,67086
person_002061,program_illinois,2026,609720,national_brand,76,122170
person_002062,program_illinois,2026,1196539,pending,71,38598
person_002063,program_illinois,2026,3458535,national_brand,60,92707
person_002064,program_illinois,2026,191001,local_deal,76,73943
person_002065,program_illinois,2026,349437,local_deal,72,80186
person_002066,program_illinois,2026,1744709,none,57,173293
person_002067,program_illinois,2026,977678,collective_deal,63,89016
person_002068,program_illinois,2026,4614552,pending,83,356101
person_002069,program_illinois,2026,984238,local_deal,58,154905
person_002070,program_illinois,2026,3808,collective_deal,50,19756
person_002071,program_illinois,2026,2548638,local_deal,57,11866
person_002072,program_illinois,2026,2740663,national_brand,49,75487
person_002073,program_illinois,2026,3634377,none,69,119657
person_002074,program_illinois,2026,2720439,collective_deal,79,315569
person_002075,program_illinois,2026,233602,national_brand,86,17414
person_002076,program_illinois,2026,568035,none,65,213043
person_002077,program_illinois,2026,2089571,local_deal,93,101195
person_002078,program_illinois,2026,2088559,none,71,43775
person_002079,program_illinois,2026,572231,none,36,40823
person_002080,program_illinois,2026,495176,pending,90,303330
person_002081,program_illinois,2026,2301650,none,68,334920
person_002082,program_illinois,2026,435759,national_brand,71,70456
person_002083,program_illinois,2026,1317740,none,74,34766
person_002084,program_illinois,2026,1411156,collective_deal,88,31258
person_002085,program_illinois,2026,1852206,collective_deal,55,52665
person_002086,program_illinois,2026,937340,none,77,67479
person_002087,program_illinois,2026,2433823,collective_deal,87,46809
person_002088,program_illinois,2026,1810329,national_brand,71,107620
person_002089,program_illinois,2026,4140448,local_deal,70,51745
person_002090,program_illinois,2026,1213738,none,74,95014
person_002091,program_illinois,2026,2752563,local_deal,71,85192
person_002092,program_illinois,2026,3123129,local_deal,64,260268
person_002093,program_illinois,2026,704289,local_deal,87,247995
person_002094,program_illinois,2026,2098399,local_deal,82,353002
person_002095,program_illinois,2026,2903217,local_deal,79,142798
person_002096,program_illinois,2026,1274849,collective_deal,84,75717
person_002097,program_illinois,2026,862427,collective_deal,49,97949
person_002098,program_illinois,2026,366602,none,51,150757
person_002099,program_illinois,2026,4536,pending,35,35565
person_002100,program_illinois,2026,4209839,collective_deal,99,244155
person_002101,program_illinois,2026,1693934,none,96,181910
person_002102,program_illinois,2026,2684,collective_deal,58,102427
person_002103,program_illinois,2026,1994847,collective_deal,75,10322
person_002104,program_illinois,2026,3577653,none,99,271644
person_002105,program_illinois,2026,2151847,none,31,116350
person_002106,program_illinois,2026,1234992,local_deal,72,136468
person_002107,program_illinois,2026,1649984,local_deal,66,171667
person_002108,program_illinois,2026,628558,pending,80,158781
person_002109,program_illinois,2026,2606554,none,55,66690
person_002110,program_illinois,2026,2964410,none,93,24671
person_002111,program_illinois,2026,3522949,local_deal,49,162841
person_002112,program_illinois,2026,456033,local_deal,73,32059
person_002113,program_illinois,2026,3915943,collective_deal,91,165820
person_002114,program_illinois,2026,4077474,pending,67,162134
person_002115,program_illinois,2026,1261358,none,99,159493
person_002116,program_illinois,2026,2071607,none,53,129047
person_002117,program_illinois,2026,4020535,national_brand,79,84966
person_002118,program_illinois,2026,1132346,collective_deal,77,205576
person_002119,program_illinois,2026,2478145,pending,55,61107
person_002120,program_illinois,2026,5221,local_deal,86,114171
person_002121,program_illinois,2026,3091533,none,71,132020
person_002122,program_illinois,2026,1099236,none,74,141303
person_002123,program_illinois,2026,1677037,pending,89,202120
person_002124,program_illinois,2026,1059600,local_deal,74,48221
person_002125,program_illinois,2026,4693153,pending,96,172367
person_002126,program_illinois,2026,5246536,collective_deal,78,262044
person_002127,program_illinois,2026,1302435,none,68,329702
person_002128,program_illinois,2026,3269,pending,51,155420
person_002129,program_illinois,2026,248232,local_deal,61,105169
person_002130,program_illinois,2026,280547,local_deal,88,254245
person_002131,program_illinois,2026,4818944,pending,85,173996
person_002132,program_illinois,2026,784692,pending,71,61529
person_002133,program_illinois,2026,3648975,none,71,269660
person_002134,program_illinois,2026,564824,national_brand,54,89380
person_002135,program_illinois,2026,1876270,local_deal,79,128726
person_002136,program_illinois,2026,2068481,pending,64,52428
person_002137,program_illinois,2026,2036345,national_brand,63,96009
person_002138,program_illinois,2026,2637181,none,71,66302
person_002139,program_illinois,2026,3249159,national_brand,79,214546
person_002140,program_illinois,2026,855873,local_deal,88,230573
person_002141,program_illinois,2026,1790272,collective_deal,60,167850
person_002142,program_illinois,2026,2257961,pending,79,247640
person_002157,program_indiana,2026,486853,national_brand,85,355491
person_002158,program_indiana,2026,2930648,national_brand,65,242856
person_002159,program_indiana,2026,1052243,collective_deal,83,174720
person_002160,program_indiana,2026,3744410,pending,46,125394
person_002161,program_indiana,2026,2579984,pending,73,203814
person_002162,program_indiana,2026,2795290,none,84,227822
person_002163,program_indiana,2026,219917,pending,76,84957
person_002164,program_indiana,2026,4390733,pending,99,367491
person_002165,program_indiana,2026,3683752,pending,84,80827
person_002166,program_indiana,2026,3057137,collective_deal,96,404810
person_002167,program_indiana,2026,1277401,national_brand,88,184905
person_002168,program_indiana,2026,2879614,local_deal,95,17165
person_002169,program_indiana,2026,728613,collective_deal,39,87856
person_002170,program_indiana,2026,2662335,none,83,104783
person_002171,program_indiana,2026,1500163,collective_deal,99,256854
person_002172,program_indiana,2026,2263372,local_deal,89,270975
person_002173,program_indiana,2026,2215710,local_deal,94,360177
person_002174,program_indiana,2026,3448318,local_deal,64,198057
person_002175,program_indiana,2026,2233890,local_deal,68,92572
person_002176,program_indiana,2026,3073686,local_deal,65,325682
person_002177,program_indiana,2026,1602934,pending,87,178168
person_002178,program_indiana,2026,4573867,national_brand,85,95471
person_002179,program_indiana,2026,1548367,national_brand,87,37390
person_002180,program_indiana,2026,4690853,none,68,211091
person_002181,program_indiana,2026,1207130,national_brand,87,228697
person_002182,program_indiana,2026,2152135,local_deal,69,176968
person_002183,program_indiana,2026,762380,pending,68,93013
person_002184,program_indiana,2026,1666396,national_brand,82,34561
person_002185,program_indiana,2026,2343657,none,95,200693
person_002186,program_indiana,2026,735547,pending,83,72567
person_002187,program_indiana,2026,2741887,none,80,89690
person_002188,program_indiana,2026,2904904,collective_deal,95,169088
person_002189,program_indiana,2026,1235295,national_brand,66,46954
person_002190,program_indiana,2026,668810,collective_deal,74,226085
person_002191,program_indiana,2026,2210849,none,73,333171
person_002192,program_indiana,2026,2302916,local_deal,79,133758
person_002193,program_indiana,2026,6852,collective_deal,53,117957
person_002194,program_indiana,2026,2507761,national_brand,51,133923
person_002195,program_indiana,2026,4275033,pending,99,144074
person_002196,program_indiana,2026,885923,collective_deal,90,285521
person_002197,program_indiana,2026,721920,national_brand,73,301090
person_002198,program_indiana,2026,1473888,none,68,259704
person_002199,program_indiana,2026,1018082,collective_deal,82,64264
person_002200,program_indiana,2026,1087902,national_brand,54,53530
person_002201,program_indiana,2026,2030261,national_brand,40,194652
person_002202,program_indiana,2026,320831,none,69,88412
person_002203,program_indiana,2026,3740,local_deal,79,134281
person_002204,program_indiana,2026,1582384,pending,97,33396
person_002205,program_indiana,2026,342188,pending,56,168932
person_002206,program_indiana,2026,1696173,local_deal,83,331524
person_002207,program_indiana,2026,2202067,national_brand,58,204453
person_002208,program_indiana,2026,1288100,local_deal,75,77004
person_002209,program_indiana,2026,5088,national_brand,56,47662
person_002210,program_indiana,2026,5035,local_deal,95,115987
person_002211,program_indiana,2026,3924109,local_deal,79,309222
person_002212,program_indiana,2026,2218529,national_brand,59,256088
person_002213,program_indiana,2026,2937077,collective_deal,92,11700
person_002214,program_indiana,2026,2553876,local_deal,75,185136
person_002215,program_indiana,2026,4849544,none,99,69866
person_002216,program_indiana,2026,853090,pending,42,29226
person_002217,program_indiana,2026,2114811,collective_deal,82,303427
person_002218,program_indiana,2026,291822,pending,79,81157
person_002219,program_indiana,2026,533591,local_deal,65,329338
person_002220,program_indiana,2026,2711354,national_brand,69,151833
person_002221,program_indiana,2026,934066,collective_deal,89,188597
person_002222,program_indiana,2026,888093,local_deal,94,98936
person_002223,program_indiana,2026,1172046,local_deal,70,88319
person_002224,program_indiana,2026,3145057,pending,88,63254
person_002225,program_indiana,2026,1869883,pending,78,197046
